availability_id,technician_id,date,shift,availability,dataset_version
AVL-025524,TEC-035,2026-05-09,Full Day,Available,v1.0.0
AVL-025525,TEC-035,2026-05-10,Full Day,Available,v1.0.0
AVL-025526,TEC-035,2026-05-11,Full Day,Busy,v1.0.0
AVL-025527,TEC-035,2026-05-12,Full Day,Busy,v1.0.0
AVL-025528,TEC-035,2026-05-13,Full Day,Available,v1.0.0
AVL-025529,TEC-035,2026-05-14,Full Day,Available,v1.0.0
AVL-025530,TEC-035,2026-05-15,Full Day,Available,v1.0.0
AVL-025531,TEC-035,2026-05-16,Full Day,Available,v1.0.0
AVL-025532,TEC-035,2026-05-17,Full Day,Available,v1.0.0
AVL-025533,TEC-035,,Full Day,Leave,v1.0.0
AVL-025534,TEC-035,2026-05-19,Full Day,Available,v1.0.0
AVL-025535,TEC-035,2026-05-20,Full Day,Available,v1.0.0
AVL-025536,TEC-035,,Full Day,Available,v1.0.0
AVL-025537,TEC-035,2026-05-22,Full Day,Available,v1.0.0
AVL-025538,TEC-035,2026-05-23,Full Day,Busy,v1.0.0
AVL-025539,TEC-035,2026-05-24,Full Day,Leave,v1.0.0
AVL-025540,TEC-035,,Full Day,Available,v1.0.0
AVL-025541,TEC-035,2026-05-26,Full Day,Available,v1.0.0
AVL-025542,TEC-035,2026-05-27,Full Day,Available,v1.0.0
AVL-025543,TEC-035,2026-05-28,Full Day,Available,v1.0.0
AVL-025544,TEC-035,2026-05-29,Full Day,Available,v1.0.0
AVL-025545,TEC-035,2026-05-30,Full Day,Available,v1.0.0
AVL-025546,TEC-035,2026-05-31,Full Day,Available,v1.0.0
AVL-025547,TEC-035,2026-06-01,Full Day,Available,v1.0.0
AVL-025548,TEC-035,2026-06-02,Full Day,Available,v1.0.0
AVL-025549,TEC-035,2026-06-03,Full Day,Leave,v1.0.0
AVL-025550,TEC-035,2026-06-04,Full Day,Available,v1.0.0
AVL-025551,TEC-036,2024-06-05,Full Day,Busy,v1.0.0
AVL-025552,TEC-036,2024-06-06,Full Day,Busy,v1.0.0
AVL-025553,TEC-036,2024-06-07,Full Day,Available,v1.0.0
AVL-025554,TEC-036,2024-06-08,Full Day,Leave,v1.0.0
AVL-025555,TEC-036,2024-06-09,Full Day,Available,v1.0.0
AVL-025556,TEC-036,2024-06-10,Full Day,Available,v1.0.0
AVL-025557,TEC-036,2024-06-11,Full Day,Available,v1.0.0
AVL-025558,TEC-036,2024-06-12,Full Day,Available,v1.0.0
AVL-025559,TEC-036,2024-06-13,Full Day,Busy,v1.0.0
AVL-025560,TEC-036,2024-06-14,Full Day,Leave,v1.0.0
AVL-025561,TEC-036,2024-06-15,Full Day,Available,v1.0.0
AVL-025562,TEC-036,2024-06-16,Full Day,Leave,v1.0.0
AVL-025563,TEC-036,2024-06-17,Full Day,Available,v1.0.0
AVL-025564,TEC-036,2024-06-18,,Busy,v1.0.0
AVL-025565,TEC-036,2024-06-19,Full Day,Busy,v1.0.0
AVL-025566,TEC-036,2024-06-20,Full Day,Leave,v1.0.0
AVL-025567,TEC-036,2024-06-21,Full Day,Available,v1.0.0
AVL-025568,TEC-036,2024-06-22,Full Day,Available,v1.0.0
AVL-025569,TEC-036,2024-06-23,Full Day,Available,v1.0.0
AVL-025570,TEC-036,2024-06-24,Full Day,Available,v1.0.0
AVL-025571,TEC-036,2024-06-25,Full Day,Leave,v1.0.0
AVL-025572,TEC-036,2024-06-26,Full Day,Available,v1.0.0
AVL-025573,TEC-036,,Full Day,Available,v1.0.0
AVL-025574,TEC-036,2024-06-28,Full Day,Available,v1.0.0
AVL-025575,TEC-036,2024-06-29,Full Day,Available,v1.0.0
AVL-025576,TEC-036,2024-06-30,Full Day,Busy,v1.0.0
AVL-025577,TEC-036,2024-07-01,Full Day,Leave,v1.0.0
AVL-025578,TEC-036,2024-07-02,Full Day,Available,v1.0.0
AVL-025579,TEC-036,2024-07-03,Full Day,Available,v1.0.0
AVL-025580,TEC-036,2024-07-04,Full Day,Available,v1.0.0
AVL-025581,TEC-036,2024-07-05,Full Day,Busy,v1.0.0
AVL-025582,TEC-036,2024-07-06,Full Day,Available,v1.0.0
AVL-025583,TEC-036,2024-07-07,Full Day,Available,v1.0.0
AVL-025584,TEC-036,2024-07-08,Full Day,Available,v1.0.0
AVL-025585,TEC-036,2024-07-09,Full Day,Available,v1.0.0
AVL-025586,TEC-036,2024-07-10,Full Day,Busy,v1.0.0
AVL-025587,TEC-036,2024-07-11,Full Day,Available,v1.0.0
AVL-025588,TEC-036,2024-07-12,Full Day,Available,v1.0.0
AVL-025589,TEC-036,2024-07-13,Full Day,Leave,v1.0.0
AVL-025590,TEC-036,2024-07-14,Full Day,Available,v1.0.0
AVL-025591,TEC-036,2024-07-15,Full Day,Busy,v1.0.0
AVL-025592,TEC-036,2024-07-16,Full Day,Leave,v1.0.0
AVL-025593,TEC-036,2024-07-17,Full Day,Available,v1.0.0
AVL-025594,TEC-036,2024-07-18,Full Day,Available,v1.0.0
AVL-025595,TEC-036,2024-07-19,Full Day,Busy,v1.0.0
AVL-025596,TEC-036,2024-07-20,Full Day,Available,v1.0.0
AVL-025597,TEC-036,2024-07-21,Full Day,Available,v1.0.0
AVL-025598,TEC-036,2024-07-22,Full Day,Available,v1.0.0
AVL-025599,TEC-036,2024-07-23,Full Day,Available,v1.0.0
AVL-025600,TEC-036,2024-07-24,Full Day,Leave,v1.0.0
AVL-025601,TEC-036,2024-07-25,Full Day,Available,v1.0.0
AVL-025602,TEC-036,2024-07-26,Full Day,Available,v1.0.0
AVL-025603,TEC-036,2024-07-27,Full Day,Leave,v1.0.0
AVL-025604,TEC-036,2024-07-28,Full Day,Busy,v1.0.0
AVL-025605,TEC-036,2024-07-29,Full Day,Available,v1.0.0
AVL-025606,TEC-036,2024-07-30,Full Day,Available,v1.0.0
AVL-025607,TEC-036,2024-07-31,Full Day,Available,v1.0.0
AVL-025608,TEC-036,2024-08-01,Full Day,Available,v1.0.0
AVL-025609,TEC-036,2024-08-02,Full Day,Leave,v1.0.0
AVL-025610,TEC-036,2024-08-03,Full Day,Busy,v1.0.0
AVL-025611,TEC-036,2024-08-04,Full Day,Available,v1.0.0
AVL-025612,TEC-036,2024-08-05,Full Day,Busy,v1.0.0
AVL-025613,TEC-036,2024-08-06,Full Day,Available,v1.0.0
AVL-025614,TEC-036,,Full Day,Busy,v1.0.0
AVL-025615,TEC-036,2024-08-08,Full Day,Available,v1.0.0
AVL-025616,TEC-036,2024-08-09,Full Day,Available,v1.0.0
AVL-025617,TEC-036,2024-08-10,Full Day,Available,v1.0.0
AVL-025618,TEC-036,2024-08-11,Full Day,Available,v1.0.0
AVL-025619,TEC-036,2024-08-12,Full Day,Leave,v1.0.0
AVL-025620,TEC-036,2024-08-13,Full Day,Available,v1.0.0
AVL-025621,TEC-036,2024-08-14,Full Day,Available,v1.0.0
AVL-025622,TEC-036,2024-08-15,Full Day,Available,v1.0.0
AVL-025623,TEC-036,2024-08-16,Full Day,Leave,v1.0.0
AVL-025624,TEC-036,,Full Day,Available,v1.0.0
AVL-025625,TEC-036,2024-08-18,Full Day,Available,v1.0.0
AVL-025626,TEC-036,2024-08-19,Full Day,Busy,v1.0.0
AVL-025627,TEC-036,2024-08-20,Full Day,Busy,v1.0.0
AVL-025628,TEC-036,2024-08-21,Full Day,Available,v1.0.0
AVL-025629,TEC-036,2024-08-22,Full Day,Available,v1.0.0
AVL-025630,TEC-036,,Full Day,Available,v1.0.0
AVL-025631,TEC-036,2024-08-24,Full Day,Leave,v1.0.0
AVL-025632,TEC-036,2024-08-25,Full Day,Available,v1.0.0
AVL-025633,TEC-036,2024-08-26,Full Day,Available,v1.0.0
AVL-025634,TEC-036,2024-08-27,Full Day,Available,v1.0.0
AVL-025635,TEC-036,2024-08-28,Full Day,Available,v1.0.0
AVL-025636,TEC-036,2024-08-29,Full Day,Available,v1.0.0
AVL-025637,TEC-036,2024-08-30,Full Day,Available,v1.0.0
AVL-025638,TEC-036,2024-08-31,Full Day,Available,v1.0.0
AVL-025639,TEC-036,2024-09-01,Full Day,Leave,v1.0.0
AVL-025640,TEC-036,2024-09-02,Full Day,Available,v1.0.0
AVL-025641,TEC-036,2024-09-03,Full Day,Available,v1.0.0
AVL-025642,TEC-036,2024-09-04,Full Day,Leave,v1.0.0
AVL-025643,TEC-036,2024-09-05,Full Day,Available,v1.0.0
AVL-025644,TEC-036,2024-09-06,Full Day,Leave,v1.0.0
AVL-025645,TEC-036,2024-09-07,Full Day,Available,v1.0.0
AVL-025646,TEC-036,,,Available,v1.0.0
AVL-025647,TEC-036,2024-09-09,Full Day,Busy,v1.0.0
AVL-025648,TEC-036,2024-09-10,Full Day,Busy,v1.0.0
AVL-025649,TEC-036,2024-09-11,Full Day,Leave,v1.0.0
AVL-025650,TEC-036,2024-09-12,Full Day,Available,v1.0.0
AVL-025651,TEC-036,2024-09-13,Full Day,Available,v1.0.0
AVL-025652,TEC-036,2024-09-14,Full Day,Available,v1.0.0
AVL-025653,TEC-036,2024-09-15,Full Day,Leave,v1.0.0
AVL-025654,TEC-036,2024-09-16,Full Day,Available,v1.0.0
AVL-025655,TEC-036,2024-09-17,Full Day,Available,v1.0.0
AVL-025656,TEC-036,2024-09-18,Full Day,Available,v1.0.0
AVL-025657,TEC-036,2024-09-19,Full Day,Busy,v1.0.0
AVL-025658,TEC-036,2024-09-20,Full Day,Busy,v1.0.0
AVL-025659,TEC-036,2024-09-21,Full Day,Available,v1.0.0
AVL-025660,TEC-036,2024-09-22,Full Day,Leave,v1.0.0
AVL-025661,TEC-036,2024-09-23,Full Day,Available,v1.0.0
AVL-025662,TEC-036,2024-09-24,Full Day,Available,v1.0.0
AVL-025663,TEC-036,2024-09-25,Full Day,Leave,v1.0.0
AVL-025664,TEC-036,2024-09-26,Full Day,Leave,v1.0.0
AVL-025665,TEC-036,2024-09-27,,Available,v1.0.0
AVL-025666,TEC-036,2024-09-28,Full Day,Available,v1.0.0
AVL-025667,TEC-036,2024-09-29,Full Day,Available,v1.0.0
AVL-025668,TEC-036,2024-09-30,Full Day,Available,v1.0.0
AVL-025669,TEC-036,2024-10-01,Full Day,Leave,v1.0.0
AVL-025670,TEC-036,2024-10-02,Full Day,Leave,v1.0.0
AVL-025671,TEC-036,2024-10-03,Full Day,Available,v1.0.0
AVL-025672,TEC-036,2024-10-04,Full Day,Busy,v1.0.0
AVL-025673,TEC-036,2024-10-05,Full Day,Leave,v1.0.0
AVL-025674,TEC-036,2024-10-06,Full Day,Available,v1.0.0
AVL-025675,TEC-036,2024-10-07,Full Day,Available,v1.0.0
AVL-025676,TEC-036,2024-10-08,Full Day,Busy,v1.0.0
AVL-025677,TEC-036,2024-10-09,Full Day,Leave,v1.0.0
AVL-025678,TEC-036,2024-10-10,Full Day,Busy,v1.0.0
AVL-025679,TEC-036,2024-10-11,Full Day,Busy,v1.0.0
AVL-025680,TEC-036,2024-10-12,Full Day,Available,v1.0.0
AVL-025681,TEC-036,2024-10-13,Full Day,Leave,v1.0.0
AVL-025682,TEC-036,2024-10-14,Full Day,Available,v1.0.0
AVL-025683,TEC-036,2024-10-15,Full Day,Available,v1.0.0
AVL-025684,TEC-036,2024-10-16,Full Day,Leave,v1.0.0
AVL-025685,TEC-036,2024-10-17,Full Day,Available,v1.0.0
AVL-025686,TEC-036,2024-10-18,Full Day,Available,v1.0.0
AVL-025687,TEC-036,2024-10-19,Full Day,Busy,v1.0.0
AVL-025688,TEC-036,2024-10-20,Full Day,Available,v1.0.0
AVL-025689,TEC-036,2024-10-21,Full Day,Available,v1.0.0
AVL-025690,TEC-036,2024-10-22,Full Day,Available,v1.0.0
AVL-025691,TEC-036,2024-10-23,Full Day,Available,v1.0.0
AVL-025692,TEC-036,2024-10-24,,Available,v1.0.0
AVL-025693,TEC-036,2024-10-25,Full Day,Busy,v1.0.0
AVL-025694,TEC-036,2024-10-26,,Available,v1.0.0
AVL-025695,TEC-036,2024-10-27,Full Day,Leave,v1.0.0
AVL-025696,TEC-036,2024-10-28,Full Day,Available,v1.0.0
AVL-025697,TEC-036,2024-10-29,Full Day,Available,v1.0.0
AVL-025698,TEC-036,2024-10-30,Full Day,Leave,v1.0.0
AVL-025699,TEC-036,2024-10-31,Full Day,Busy,v1.0.0
AVL-025700,TEC-036,2024-11-01,Full Day,Available,v1.0.0
AVL-025701,TEC-036,2024-11-02,Full Day,Available,v1.0.0
AVL-025702,TEC-036,2024-11-03,,Leave,v1.0.0
AVL-025703,TEC-036,2024-11-04,Full Day,Leave,v1.0.0
AVL-025704,TEC-036,2024-11-05,Full Day,Available,v1.0.0
AVL-025705,TEC-036,2024-11-06,Full Day,Busy,v1.0.0
AVL-025706,TEC-036,2024-11-07,Full Day,Leave,v1.0.0
AVL-025707,TEC-036,2024-11-08,Full Day,Leave,v1.0.0
AVL-025708,TEC-036,2024-11-09,Full Day,Available,v1.0.0
AVL-025709,TEC-036,2024-11-10,Full Day,Available,v1.0.0
AVL-025710,TEC-036,2024-11-11,Full Day,Available,v1.0.0
AVL-025711,TEC-036,2024-11-12,Full Day,Busy,v1.0.0
AVL-025712,TEC-036,2024-11-13,Full Day,Available,v1.0.0
AVL-025713,TEC-036,2024-11-14,Full Day,Leave,v1.0.0
AVL-025714,TEC-036,2024-11-15,Full Day,Available,v1.0.0
AVL-025715,TEC-036,2024-11-16,Full Day,Available,v1.0.0
AVL-025716,TEC-036,2024-11-17,Full Day,Available,v1.0.0
AVL-025717,TEC-036,2024-11-18,Full Day,Available,v1.0.0
AVL-025718,TEC-036,2024-11-19,Full Day,Available,v1.0.0
AVL-025719,TEC-036,2024-11-20,,Busy,v1.0.0
AVL-025720,TEC-036,2024-11-21,Full Day,Available,v1.0.0
AVL-025721,TEC-036,2024-11-22,Full Day,Leave,v1.0.0
AVL-025722,TEC-036,2024-11-23,Full Day,Available,v1.0.0
AVL-025723,TEC-036,,Full Day,Available,v1.0.0
AVL-025724,TEC-036,2024-11-25,Full Day,Leave,v1.0.0
AVL-025725,TEC-036,2024-11-26,Full Day,Leave,v1.0.0
AVL-025726,TEC-036,2024-11-27,Full Day,Leave,v1.0.0
AVL-025727,TEC-036,,Full Day,Available,v1.0.0
AVL-025728,TEC-036,,Full Day,Available,v1.0.0
AVL-025729,TEC-036,2024-11-30,Full Day,Available,v1.0.0
AVL-025730,TEC-036,2024-12-01,Full Day,Available,v1.0.0
AVL-025731,TEC-036,2024-12-02,,Available,v1.0.0
AVL-025732,TEC-036,2024-12-03,Full Day,Available,v1.0.0
AVL-025733,TEC-036,,Full Day,Busy,v1.0.0
AVL-025734,TEC-036,2024-12-05,Full Day,Leave,v1.0.0
AVL-025735,TEC-036,2024-12-06,Full Day,Busy,v1.0.0
AVL-025736,TEC-036,2024-12-07,Full Day,Available,v1.0.0
AVL-025737,TEC-036,2024-12-08,Full Day,Available,v1.0.0
AVL-025738,TEC-036,2024-12-09,Full Day,Available,v1.0.0
AVL-025739,TEC-036,2024-12-10,Full Day,Available,v1.0.0
AVL-025740,TEC-036,2024-12-11,Full Day,Available,v1.0.0
AVL-025741,TEC-036,2024-12-12,Full Day,Busy,v1.0.0
AVL-025742,TEC-036,2024-12-13,Full Day,Available,v1.0.0
AVL-025743,TEC-036,2024-12-14,Full Day,Leave,v1.0.0
AVL-025744,TEC-036,2024-12-15,Full Day,Available,v1.0.0
AVL-025745,TEC-036,2024-12-16,,Leave,v1.0.0
AVL-025746,TEC-036,2024-12-17,Full Day,Leave,v1.0.0
AVL-025747,TEC-036,2024-12-18,Full Day,Available,v1.0.0
AVL-025748,TEC-036,2024-12-19,Full Day,Available,v1.0.0
AVL-025749,TEC-036,2024-12-20,Full Day,Available,v1.0.0
AVL-025750,TEC-036,2024-12-21,Full Day,Available,v1.0.0
AVL-025751,TEC-036,2024-12-22,Full Day,Busy,v1.0.0
AVL-025752,TEC-036,2024-12-23,Full Day,Leave,v1.0.0
AVL-025753,TEC-036,2024-12-24,Full Day,Available,v1.0.0
AVL-025754,TEC-036,2024-12-25,Full Day,Available,v1.0.0
AVL-025755,TEC-036,2024-12-26,Full Day,Busy,v1.0.0
AVL-025756,TEC-036,2024-12-27,Full Day,Busy,v1.0.0
AVL-025757,TEC-036,2024-12-28,Full Day,Leave,v1.0.0
AVL-025758,TEC-036,2024-12-29,Full Day,Leave,v1.0.0
AVL-025759,TEC-036,2024-12-30,Full Day,Available,v1.0.0
AVL-025760,TEC-036,2024-12-31,Full Day,Busy,v1.0.0
AVL-025761,TEC-036,2025-01-01,Full Day,Available,v1.0.0
AVL-025762,TEC-036,2025-01-02,Full Day,Available,v1.0.0
AVL-025763,TEC-036,2025-01-03,Full Day,Busy,v1.0.0
AVL-025764,TEC-036,2025-01-04,Full Day,Leave,v1.0.0
AVL-025765,TEC-036,2025-01-05,Full Day,Available,v1.0.0
AVL-025766,TEC-036,2025-01-06,,Available,v1.0.0
AVL-025767,TEC-036,2025-01-07,Full Day,Leave,v1.0.0
AVL-025768,TEC-036,2025-01-08,Full Day,Busy,v1.0.0
AVL-025769,TEC-036,2025-01-09,Full Day,Available,v1.0.0
AVL-025770,TEC-036,2025-01-10,Full Day,Available,v1.0.0
AVL-025771,TEC-036,2025-01-11,Full Day,Leave,v1.0.0
AVL-025772,TEC-036,2025-01-12,Full Day,Busy,v1.0.0
AVL-025773,TEC-036,2025-01-13,Full Day,Leave,v1.0.0
AVL-025774,TEC-036,2025-01-14,Full Day,Leave,v1.0.0
AVL-025775,TEC-036,2025-01-15,,Available,v1.0.0
AVL-025776,TEC-036,2025-01-16,Full Day,Leave,v1.0.0
AVL-025777,TEC-036,2025-01-17,Full Day,Available,v1.0.0
AVL-025778,TEC-036,2025-01-18,Full Day,Available,v1.0.0
AVL-025779,TEC-036,2025-01-19,Full Day,Available,v1.0.0
AVL-025780,TEC-036,2025-01-20,Full Day,Available,v1.0.0
AVL-025781,TEC-036,2025-01-21,Full Day,Available,v1.0.0
AVL-025782,TEC-036,2025-01-22,Full Day,Available,v1.0.0
AVL-025783,TEC-036,2025-01-23,Full Day,Available,v1.0.0
AVL-025784,TEC-036,2025-01-24,Full Day,Available,v1.0.0
AVL-025785,TEC-036,2025-01-25,Full Day,Leave,v1.0.0
AVL-025786,TEC-036,2025-01-26,Full Day,Available,v1.0.0
AVL-025787,TEC-036,2025-01-27,Full Day,Busy,v1.0.0
AVL-025788,TEC-036,2025-01-28,Full Day,Busy,v1.0.0
AVL-025789,TEC-036,2025-01-29,Full Day,Available,v1.0.0
AVL-025790,TEC-036,2025-01-30,Full Day,Busy,v1.0.0
AVL-025791,TEC-036,2025-01-31,Full Day,Available,v1.0.0
AVL-025792,TEC-036,2025-02-01,Full Day,Available,v1.0.0
AVL-025793,TEC-036,2025-02-02,Full Day,Available,v1.0.0
AVL-025794,TEC-036,2025-02-03,Full Day,Available,v1.0.0
AVL-025795,TEC-036,2025-02-04,Full Day,Available,v1.0.0
AVL-025796,TEC-036,2025-02-05,Full Day,Busy,v1.0.0
AVL-025797,TEC-036,2025-02-06,Full Day,Available,v1.0.0
AVL-025798,TEC-036,2025-02-07,Full Day,Available,v1.0.0
AVL-025799,TEC-036,2025-02-08,Full Day,Available,v1.0.0
AVL-025800,TEC-036,2025-02-09,Full Day,Leave,v1.0.0
AVL-025801,TEC-036,2025-02-10,Full Day,Leave,v1.0.0
AVL-025802,TEC-036,2025-02-11,Full Day,Available,v1.0.0
AVL-025803,TEC-036,2025-02-12,Full Day,Available,v1.0.0
AVL-025804,TEC-036,2025-02-13,Full Day,Available,v1.0.0
AVL-025805,TEC-036,2025-02-14,Full Day,Available,v1.0.0
AVL-025806,TEC-036,2025-02-15,Full Day,Busy,v1.0.0
AVL-025807,TEC-036,2025-02-16,Full Day,Busy,v1.0.0
AVL-025808,TEC-036,2025-02-17,Full Day,Available,v1.0.0
AVL-025809,TEC-036,2025-02-18,Full Day,Leave,v1.0.0
AVL-025810,TEC-036,2025-02-19,Full Day,Available,v1.0.0
AVL-025811,TEC-036,2025-02-20,Full Day,Available,v1.0.0
AVL-025812,TEC-036,2025-02-21,Full Day,Available,v1.0.0
AVL-025813,TEC-036,2025-02-22,Full Day,Leave,v1.0.0
AVL-025814,TEC-036,2025-02-23,Full Day,Available,v1.0.0
AVL-025815,TEC-036,2025-02-24,Full Day,Leave,v1.0.0
AVL-025816,TEC-036,2025-02-25,Full Day,Available,v1.0.0
AVL-025817,TEC-036,,Full Day,Available,v1.0.0
AVL-025818,TEC-036,2025-02-27,Full Day,Available,v1.0.0
AVL-025819,TEC-036,2025-02-28,Full Day,Available,v1.0.0
AVL-025820,TEC-036,2025-03-01,Full Day,Available,v1.0.0
AVL-025821,TEC-036,2025-03-02,Full Day,Available,v1.0.0
AVL-025822,TEC-036,2025-03-03,Full Day,Available,v1.0.0
AVL-025823,TEC-036,2025-03-04,Full Day,Busy,v1.0.0
AVL-025824,TEC-036,2025-03-05,Full Day,Available,v1.0.0
AVL-025825,TEC-036,,Full Day,Available,v1.0.0
AVL-025826,TEC-036,,Full Day,Available,v1.0.0
AVL-025827,TEC-036,2025-03-08,Full Day,Available,v1.0.0
AVL-025828,TEC-036,2025-03-09,Full Day,Available,v1.0.0
AVL-025829,TEC-036,2025-03-10,Full Day,Busy,v1.0.0
AVL-025830,TEC-036,2025-03-11,Full Day,Available,v1.0.0
AVL-025831,TEC-036,2025-03-12,Full Day,Busy,v1.0.0
AVL-025832,TEC-036,2025-03-13,Full Day,Available,v1.0.0
AVL-025833,TEC-036,2025-03-14,Full Day,Leave,v1.0.0
AVL-025834,TEC-036,2025-03-15,Full Day,Available,v1.0.0
AVL-025835,TEC-036,2025-03-16,Full Day,Busy,v1.0.0
AVL-025836,TEC-036,2025-03-17,Full Day,Available,v1.0.0
AVL-025837,TEC-036,2025-03-18,Full Day,Leave,v1.0.0
AVL-025838,TEC-036,2025-03-19,Full Day,Available,v1.0.0
AVL-025839,TEC-036,2025-03-20,Full Day,Available,v1.0.0
AVL-025840,TEC-036,2025-03-21,Full Day,Busy,v1.0.0
AVL-025841,TEC-036,2025-03-22,Full Day,Available,v1.0.0
AVL-025842,TEC-036,2025-03-23,Full Day,Available,v1.0.0
AVL-025843,TEC-036,2025-03-24,Full Day,Busy,v1.0.0
AVL-025844,TEC-036,2025-03-25,Full Day,Busy,v1.0.0
AVL-025845,TEC-036,2025-03-26,Full Day,Available,v1.0.0
AVL-025846,TEC-036,2025-03-27,Full Day,Available,v1.0.0
AVL-025847,TEC-036,2025-03-28,Full Day,Available,v1.0.0
AVL-025848,TEC-036,2025-03-29,Full Day,Available,v1.0.0
AVL-025849,TEC-036,2025-03-30,Full Day,Available,v1.0.0
AVL-025850,TEC-036,,Full Day,Available,v1.0.0
AVL-025851,TEC-036,2025-04-01,Full Day,Available,v1.0.0
AVL-025852,TEC-036,2025-04-02,Full Day,Available,v1.0.0
AVL-025853,TEC-036,2025-04-03,Full Day,Leave,v1.0.0
AVL-025854,TEC-036,2025-04-04,Full Day,Available,v1.0.0
AVL-025855,TEC-036,2025-04-05,Full Day,Available,v1.0.0
AVL-025856,TEC-036,2025-04-06,Full Day,Available,v1.0.0
AVL-025857,TEC-036,2025-04-07,Full Day,Available,v1.0.0
AVL-025858,TEC-036,2025-04-08,Full Day,Available,v1.0.0
AVL-025859,TEC-036,2025-04-09,Full Day,Available,v1.0.0
AVL-025860,TEC-036,2025-04-10,Full Day,Available,v1.0.0
AVL-025861,TEC-036,2025-04-11,Full Day,Busy,v1.0.0
AVL-025862,TEC-036,2025-04-12,Full Day,Available,v1.0.0
AVL-025863,TEC-036,2025-04-13,Full Day,Busy,v1.0.0
AVL-025864,TEC-036,2025-04-14,Full Day,Available,v1.0.0
AVL-025865,TEC-036,2025-04-15,Full Day,Available,v1.0.0
AVL-025866,TEC-036,2025-04-16,Full Day,Leave,v1.0.0
AVL-025867,TEC-036,2025-04-17,Full Day,Available,v1.0.0
AVL-025868,TEC-036,2025-04-18,Full Day,Busy,v1.0.0
AVL-025869,TEC-036,2025-04-19,,Available,v1.0.0
AVL-025870,TEC-036,2025-04-20,Full Day,Leave,v1.0.0
AVL-025871,TEC-036,2025-04-21,Full Day,Leave,v1.0.0
AVL-025872,TEC-036,2025-04-22,Full Day,Leave,v1.0.0
AVL-025873,TEC-036,2025-04-23,Full Day,Available,v1.0.0
AVL-025874,TEC-036,2025-04-24,Full Day,Available,v1.0.0
AVL-025875,TEC-036,,Full Day,Available,v1.0.0
AVL-025876,TEC-036,2025-04-26,Full Day,Leave,v1.0.0
AVL-025877,TEC-036,2025-04-27,Full Day,Busy,v1.0.0
AVL-025878,TEC-036,2025-04-28,Full Day,Busy,v1.0.0
AVL-025879,TEC-036,2025-04-29,Full Day,Available,v1.0.0
AVL-025880,TEC-036,2025-04-30,Full Day,Busy,v1.0.0
AVL-025881,TEC-036,2025-05-01,Full Day,Available,v1.0.0
AVL-025882,TEC-036,2025-05-02,Full Day,Available,v1.0.0
AVL-025883,TEC-036,2025-05-03,Full Day,Available,v1.0.0
AVL-025884,TEC-036,2025-05-04,Full Day,Available,v1.0.0
AVL-025885,TEC-036,2025-05-05,Full Day,Busy,v1.0.0
AVL-025886,TEC-036,2025-05-06,Full Day,Available,v1.0.0
AVL-025887,TEC-036,,Full Day,Busy,v1.0.0
AVL-025888,TEC-036,2025-05-08,Full Day,Available,v1.0.0
AVL-025889,TEC-036,2025-05-09,Full Day,Available,v1.0.0
AVL-025890,TEC-036,,Full Day,Available,v1.0.0
AVL-025891,TEC-036,2025-05-11,Full Day,Available,v1.0.0
AVL-025892,TEC-036,2025-05-12,,Available,v1.0.0
AVL-025893,TEC-036,2025-05-13,Full Day,Available,v1.0.0
AVL-025894,TEC-036,2025-05-14,Full Day,Leave,v1.0.0
AVL-025895,TEC-036,2025-05-15,Full Day,Available,v1.0.0
AVL-025896,TEC-036,2025-05-16,Full Day,Available,v1.0.0
AVL-025897,TEC-036,2025-05-17,Full Day,Available,v1.0.0
AVL-025898,TEC-036,2025-05-18,Full Day,Available,v1.0.0
AVL-025899,TEC-036,2025-05-19,Full Day,Available,v1.0.0
AVL-025900,TEC-036,2025-05-20,Full Day,Leave,v1.0.0
AVL-025901,TEC-036,2025-05-21,Full Day,Available,v1.0.0
AVL-025902,TEC-036,2025-05-22,Full Day,Available,v1.0.0
AVL-025903,TEC-036,2025-05-23,Full Day,Available,v1.0.0
AVL-025904,TEC-036,2025-05-24,Full Day,Busy,v1.0.0
AVL-025905,TEC-036,2025-05-25,Full Day,Leave,v1.0.0
AVL-025906,TEC-036,2025-05-26,Full Day,Leave,v1.0.0
AVL-025907,TEC-036,2025-05-27,Full Day,Available,v1.0.0
AVL-025908,TEC-036,2025-05-28,Full Day,Busy,v1.0.0
AVL-025909,TEC-036,2025-05-29,Full Day,Available,v1.0.0
AVL-025910,TEC-036,2025-05-30,Full Day,Available,v1.0.0
AVL-025911,TEC-036,2025-05-31,Full Day,Leave,v1.0.0
AVL-025912,TEC-036,2025-06-01,Full Day,Available,v1.0.0
AVL-025913,TEC-036,2025-06-02,Full Day,Available,v1.0.0
AVL-025914,TEC-036,2025-06-03,Full Day,Available,v1.0.0
AVL-025915,TEC-036,2025-06-04,Full Day,Available,v1.0.0
AVL-025916,TEC-036,2025-06-05,Full Day,Leave,v1.0.0
AVL-025917,TEC-036,2025-06-06,Full Day,Available,v1.0.0
AVL-025918,TEC-036,2025-06-07,Full Day,Leave,v1.0.0
AVL-025919,TEC-036,2025-06-08,Full Day,Available,v1.0.0
AVL-025920,TEC-036,2025-06-09,Full Day,Available,v1.0.0
AVL-025921,TEC-036,2025-06-10,Full Day,Available,v1.0.0
AVL-025922,TEC-036,2025-06-11,Full Day,Busy,v1.0.0
