history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
THX-020356,TEC-003,REQ-011242,Electrical,0.952,30.29,v1.0.0
THX-020357,TEC-009,REQ-001830,HVAC,,13.57,v1.0.0
THX-020358,TEC-066,REQ-021253,HVAC,1.0,9.72,v1.0.0
THX-020359,TEC-024,REQ-015204,Security,0.943,1.99,v1.0.0
THX-020360,TEC-006,REQ-004812,Lift,0.719,11.61,v1.0.0
THX-020361,TEC-007,REQ-004754,Noise,0.989,17.68,v1.0.0
THX-020362,TEC-012,REQ-018084,Security,0.88,36.72,v1.0.0
THX-020363,TEC-015,REQ-011725,Electrical,0.992,72.16,v1.0.0
THX-020364,TEC-016,REQ-018704,Security,0.729,2.54,v1.0.0
THX-020365,TEC-015,REQ-010025,HVAC,1.0,13.44,v1.0.0
THX-020366,TEC-026,REQ-000723,Lift,0.952,11.4,v1.0.0
THX-020367,TEC-026,REQ-008082,Electrical,0.962,87.07,v1.0.0
THX-020368,TEC-028,REQ-002424,Fire Safety,0.933,9.02,v1.0.0
THX-020369,TEC-001,REQ-020917,Lift,0.674,26.03,v1.0.0
THX-020370,TEC-001,REQ-005236,Water Supply,0.475,63.17,v1.0.0
THX-020371,TEC-007,REQ-014926,Security,0.856,22.37,v1.0.0
THX-020372,TEC-045,REQ-011000,Water Supply,0.843,42.41,v1.0.0
THX-020373,TEC-006,REQ-008860,Fire Safety,0.528,8.02,v1.0.0
THX-020374,TEC-010,REQ-002760,Water Supply,1.0,13.54,v1.0.0
THX-020375,TEC-040,REQ-018681,Water Leakage,0.937,8.28,v1.0.0
THX-020376,TEC-021,REQ-019460,Noise,0.845,22.81,v1.0.0
THX-020377,TEC-026,REQ-009601,Lift,1.0,4.26,v1.0.0
THX-020378,TEC-019,REQ-014987,Lift,1.0,10.92,v1.0.0
THX-020379,TEC-008,REQ-015129,Parking,0.784,31.31,v1.0.0
THX-020380,TEC-019,REQ-021024,HVAC,1.0,43.09,v1.0.0
THX-020381,TEC-009,REQ-019006,Water Supply,0.774,15.4,v1.0.0
THX-020382,TEC-008,REQ-004783,Security,0.84,6.27,v1.0.0
THX-020383,TEC-018,REQ-014409,Parking,0.774,17.55,v1.0.0
THX-020384,TEC-004,REQ-012558,Water Supply,0.974,7.07,v1.0.0
THX-020385,TEC-009,REQ-006759,HVAC,0.901,101.25,v1.0.0
THX-020386,TEC-012,REQ-001679,Security,0.894,1.45,v1.0.0
THX-020387,TEC-046,REQ-010271,Water Leakage,0.947,12.98,v1.0.0
THX-020388,TEC-011,REQ-005658,Parking,0.744,67.46,v1.0.0
THX-020389,TEC-011,REQ-020651,Parking,0.683,83.67,v1.0.0
THX-020390,TEC-052,REQ-019395,Fire Safety,1.0,1.68,v1.0.0
THX-020391,TEC-051,REQ-005489,Fire Safety,1.0,7.07,v1.0.0
THX-020392,TEC-009,REQ-009776,Water Supply,0.932,5.62,v1.0.0
THX-020393,TEC-028,REQ-017730,Noise,0.971,41.57,v1.0.0
THX-020394,TEC-034,REQ-005969,Plumbing,0.984,,v1.0.0
THX-020395,TEC-045,REQ-017876,Water Leakage,1.0,13.78,v1.0.0
THX-020396,TEC-010,REQ-002991,Plumbing,0.942,8.3,v1.0.0
THX-020397,TEC-018,REQ-004686,Lift,1.0,1.44,v1.0.0
THX-020398,TEC-027,REQ-008103,Electrical,1.0,9.81,v1.0.0
THX-020399,TEC-056,REQ-017997,Fire Safety,0.66,,v1.0.0
THX-020400,TEC-016,REQ-012041,HVAC,0.782,126.77,v1.0.0
THX-020401,TEC-027,REQ-000163,Security,0.875,28.42,v1.0.0
THX-020402,TEC-011,REQ-012267,Water Supply,0.566,5.0,v1.0.0
THX-020403,TEC-013,REQ-009580,Lift,0.627,5.88,v1.0.0
THX-020404,TEC-024,REQ-004103,Water Supply,1.0,1.36,v1.0.0
THX-020405,TEC-072,REQ-010835,Lift,0.882,10.13,v1.0.0
THX-020406,TEC-040,REQ-006757,Water Leakage,1.0,1.06,v1.0.0
THX-020407,TEC-025,REQ-005433,Water Leakage,1.0,5.12,v1.0.0
THX-020408,TEC-013,REQ-013765,Lift,0.632,2.44,v1.0.0
THX-020409,TEC-026,REQ-008082,Electrical,1.0,87.07,v1.0.0
THX-020410,TEC-011,REQ-013189,Noise,0.832,65.38,v1.0.0
THX-020411,TEC-001,REQ-020699,Lift,0.584,4.43,v1.0.0
THX-020412,TEC-015,REQ-001755,Parking,0.993,40.95,v1.0.0
THX-020413,TEC-027,REQ-018321,Fire Safety,0.981,6.03,v1.0.0
THX-020414,TEC-045,REQ-000430,Plumbing,0.797,36.98,v1.0.0
THX-020415,TEC-004,REQ-014428,Electrical,0.852,17.29,v1.0.0
THX-020416,TEC-043,REQ-009358,Plumbing,0.868,,v1.0.0
THX-020417,TEC-002,REQ-013986,Parking,0.762,112.3,v1.0.0
THX-020418,TEC-011,REQ-006205,Parking,0.738,68.59,v1.0.0
THX-020419,TEC-010,REQ-015930,Water Supply,1.0,,v1.0.0
THX-020420,TEC-030,REQ-006734,Plumbing,0.83,47.63,v1.0.0
THX-020421,TEC-047,REQ-009553,Fire Safety,0.723,16.99,v1.0.0
THX-020422,TEC-025,REQ-017190,Security,0.921,27.77,v1.0.0
THX-020423,TEC-016,REQ-010378,,0.681,3.9,v1.0.0
THX-020424,TEC-001,REQ-002304,Security,0.699,10.25,v1.0.0
THX-020425,TEC-026,REQ-018052,Security,1.0,9.01,v1.0.0
THX-020426,TEC-026,REQ-000641,Parking,0.992,30.2,v1.0.0
THX-020427,TEC-043,REQ-009287,Water Supply,0.872,11.2,v1.0.0
THX-020428,TEC-001,REQ-010585,Lift,0.498,3.56,v1.0.0
THX-020429,TEC-044,REQ-014803,Water Leakage,0.624,12.01,v1.0.0
THX-020430,TEC-008,REQ-006125,Noise,0.894,111.16,v1.0.0
THX-020431,TEC-024,REQ-011558,Parking,,40.8,v1.0.0
THX-020432,TEC-020,REQ-019848,Noise,0.75,38.38,v1.0.0
THX-020433,TEC-010,REQ-013096,Fire Safety,1.0,5.98,v1.0.0
THX-020434,TEC-023,REQ-016639,Water Supply,,,v1.0.0
THX-020435,TEC-012,REQ-011734,Noise,1.0,34.03,v1.0.0
THX-020436,TEC-023,REQ-008575,Electrical,0.92,9.88,v1.0.0
THX-020437,TEC-004,REQ-002689,Noise,0.626,71.32,v1.0.0
THX-020438,TEC-006,REQ-020240,Parking,0.684,,v1.0.0
THX-020439,TEC-044,REQ-007754,Plumbing,0.543,2.76,v1.0.0
THX-020440,TEC-033,REQ-012532,Water Supply,0.681,11.69,v1.0.0
THX-020441,TEC-026,REQ-010296,Lift,0.795,3.41,v1.0.0
THX-020442,TEC-006,REQ-003355,Electrical,0.692,21.58,v1.0.0
THX-020443,TEC-017,REQ-013911,Water Supply,1.0,4.58,v1.0.0
THX-020444,TEC-014,REQ-019205,Noise,0.895,73.39,v1.0.0
THX-020445,TEC-048,REQ-000468,Electrical,0.614,19.42,v1.0.0
THX-020446,TEC-032,REQ-018160,Water Leakage,0.425,13.41,v1.0.0
THX-020447,TEC-025,REQ-021590,Plumbing,0.871,95.48,v1.0.0
THX-020448,TEC-080,REQ-002481,Fire Safety,0.954,0.66,v1.0.0
THX-020449,TEC-007,REQ-012009,,0.83,8.5,v1.0.0
THX-020450,TEC-008,REQ-008446,Noise,0.768,27.6,v1.0.0
THX-020451,TEC-006,REQ-010679,Fire Safety,0.63,6.53,v1.0.0
THX-020452,TEC-019,REQ-006697,Plumbing,,11.05,v1.0.0
THX-020453,TEC-011,REQ-019414,Plumbing,0.592,52.16,v1.0.0
THX-020454,TEC-042,REQ-000907,Water Leakage,0.629,5.58,v1.0.0
THX-020455,TEC-031,REQ-012295,Plumbing,0.727,11.3,v1.0.0
THX-020456,TEC-017,REQ-017417,Water Supply,0.976,19.96,v1.0.0
THX-020457,TEC-020,REQ-009953,HVAC,0.815,17.0,v1.0.0
THX-020458,TEC-006,REQ-021225,HVAC,0.647,35.65,v1.0.0
THX-020459,TEC-024,REQ-001304,Fire Safety,0.931,7.85,v1.0.0
THX-020460,TEC-020,REQ-016684,,0.884,19.13,v1.0.0
THX-020461,TEC-001,REQ-005891,Noise,0.598,18.59,v1.0.0
THX-020462,TEC-015,REQ-016696,Plumbing,0.985,3.76,v1.0.0
THX-020463,TEC-006,REQ-006279,HVAC,0.516,19.04,v1.0.0
THX-020464,TEC-026,REQ-012834,Water Leakage,0.99,2.84,v1.0.0
THX-020465,TEC-012,REQ-009015,,0.998,7.64,v1.0.0
THX-020466,TEC-008,REQ-013558,Noise,0.711,16.9,v1.0.0
THX-020467,TEC-012,REQ-012251,Water Supply,1.0,13.52,v1.0.0
THX-020468,TEC-001,REQ-004352,Noise,0.691,,v1.0.0
THX-020469,TEC-078,REQ-017087,Fire Safety,0.517,30.91,v1.0.0
THX-020470,TEC-007,REQ-002561,Noise,0.832,18.24,v1.0.0
THX-020471,TEC-002,REQ-003384,Security,0.689,45.61,v1.0.0
THX-020472,TEC-013,REQ-005998,Plumbing,,14.06,v1.0.0
THX-020473,TEC-021,REQ-003187,Noise,1.0,13.18,v1.0.0
THX-020474,TEC-028,REQ-018179,Water Supply,0.934,5.4,v1.0.0
THX-020475,TEC-002,REQ-017089,Plumbing,0.681,41.05,v1.0.0
THX-020476,TEC-025,REQ-019525,Electrical,0.86,33.78,v1.0.0
THX-020477,TEC-065,REQ-000255,HVAC,1.0,41.63,v1.0.0
THX-020478,TEC-016,REQ-001175,Water Leakage,0.674,5.73,v1.0.0
THX-020479,TEC-014,REQ-021151,Water Leakage,0.985,5.46,v1.0.0
THX-020480,TEC-030,REQ-010947,Water Supply,0.89,12.73,v1.0.0
THX-020481,TEC-045,REQ-011921,Water Leakage,0.867,7.92,v1.0.0
THX-020482,TEC-060,REQ-002031,Electrical,1.0,12.61,v1.0.0
THX-020483,TEC-010,REQ-001692,HVAC,1.0,25.16,v1.0.0
THX-020484,TEC-007,REQ-009409,Parking,0.872,84.56,v1.0.0
THX-020485,TEC-026,REQ-000009,HVAC,1.0,14.42,v1.0.0
THX-020486,TEC-015,REQ-021079,Water Supply,1.0,9.05,v1.0.0
THX-020487,TEC-024,REQ-001287,HVAC,,31.26,v1.0.0
THX-020488,TEC-013,REQ-015946,Plumbing,0.518,22.64,v1.0.0
THX-020489,TEC-052,REQ-008360,,0.837,2.59,v1.0.0
THX-020490,TEC-027,REQ-004964,Water Leakage,0.914,3.96,v1.0.0
THX-020491,TEC-005,REQ-008858,Noise,0.663,100.21,v1.0.0
THX-020492,TEC-027,REQ-003663,HVAC,0.992,10.92,v1.0.0
THX-020493,TEC-006,REQ-006018,,,21.16,v1.0.0
THX-020494,TEC-014,REQ-021565,Plumbing,,19.91,v1.0.0
THX-020495,TEC-028,REQ-019133,Plumbing,0.956,42.36,v1.0.0
THX-020496,TEC-022,REQ-007101,Parking,0.887,18.77,v1.0.0
THX-020497,TEC-019,REQ-007369,Lift,1.0,2.35,v1.0.0
THX-020498,TEC-025,REQ-018547,Security,0.924,4.5,v1.0.0
THX-020499,TEC-075,REQ-016975,Fire Safety,0.717,,v1.0.0
THX-020500,TEC-015,REQ-002359,Electrical,1.0,10.43,v1.0.0
THX-020501,TEC-028,REQ-003504,HVAC,0.944,19.06,v1.0.0
THX-020502,TEC-022,REQ-005556,Noise,1.0,37.68,v1.0.0
THX-020503,TEC-015,REQ-016314,Plumbing,0.984,39.7,v1.0.0
THX-020504,TEC-024,REQ-021154,Security,0.929,1.67,v1.0.0
THX-020505,TEC-044,REQ-002294,Water Supply,0.619,23.9,v1.0.0
THX-020506,TEC-003,REQ-016577,Lift,1.0,2.58,v1.0.0
THX-020507,TEC-019,REQ-003751,Lift,0.956,3.63,v1.0.0
THX-020508,TEC-009,REQ-020614,Plumbing,0.818,14.07,v1.0.0
THX-020509,TEC-003,REQ-005434,Lift,1.0,2.76,v1.0.0
THX-020510,TEC-012,REQ-009543,Electrical,1.0,,v1.0.0
THX-020511,TEC-018,REQ-008660,Water Leakage,0.954,4.42,v1.0.0
THX-020512,TEC-039,REQ-015249,Plumbing,0.943,4.58,v1.0.0
THX-020513,TEC-050,REQ-019541,Fire Safety,0.916,1.55,v1.0.0
THX-020514,TEC-040,REQ-016903,Water Supply,0.927,2.98,v1.0.0
THX-020515,TEC-015,REQ-001044,Electrical,1.0,11.64,v1.0.0
THX-020516,TEC-005,REQ-017749,Lift,0.708,12.66,v1.0.0
THX-020517,TEC-013,REQ-012706,HVAC,0.574,19.39,v1.0.0
THX-020518,TEC-005,REQ-004314,Water Supply,0.862,86.45,v1.0.0
THX-020519,TEC-009,REQ-014828,Electrical,0.865,3.22,v1.0.0
THX-020520,TEC-042,REQ-000362,Water Leakage,0.715,4.78,v1.0.0
THX-020521,TEC-064,REQ-009735,HVAC,0.875,73.62,v1.0.0
THX-020522,TEC-036,REQ-001335,,0.548,69.2,v1.0.0
THX-020523,TEC-034,REQ-019400,Water Supply,0.866,15.34,v1.0.0
THX-020524,TEC-028,REQ-001699,Parking,0.949,6.87,v1.0.0
THX-020525,TEC-033,REQ-001333,Plumbing,,12.63,v1.0.0
THX-020526,TEC-080,REQ-006138,Fire Safety,0.917,3.82,v1.0.0
THX-020527,TEC-018,REQ-000048,Water Leakage,0.829,9.84,v1.0.0
THX-020528,TEC-010,REQ-005290,Security,1.0,12.37,v1.0.0
THX-020529,TEC-010,REQ-020633,HVAC,0.929,95.65,v1.0.0
THX-020530,TEC-026,REQ-006837,Water Leakage,,7.55,v1.0.0
THX-020531,TEC-016,REQ-016234,Noise,0.673,134.15,v1.0.0
THX-020532,TEC-076,REQ-003120,Fire Safety,0.893,5.99,v1.0.0
THX-020533,TEC-064,REQ-015021,HVAC,0.898,5.54,v1.0.0
THX-020534,TEC-012,REQ-010053,Water Leakage,0.972,15.46,v1.0.0
THX-020535,TEC-028,REQ-016675,Electrical,0.947,10.04,v1.0.0
THX-020536,TEC-011,REQ-017366,Noise,0.674,41.67,v1.0.0
THX-020537,TEC-078,REQ-017419,Fire Safety,0.524,24.78,v1.0.0
THX-020538,TEC-022,REQ-020026,Lift,0.996,8.18,v1.0.0
THX-020539,TEC-024,REQ-000403,Lift,0.932,9.08,v1.0.0
THX-020540,TEC-068,REQ-014775,HVAC,0.92,13.46,v1.0.0
THX-020541,TEC-037,REQ-017457,Plumbing,0.558,,v1.0.0
THX-020542,TEC-022,REQ-013569,Lift,0.857,3.96,v1.0.0
THX-020543,TEC-021,REQ-015648,Water Leakage,0.819,5.5,v1.0.0
THX-020544,TEC-019,REQ-000927,Parking,1.0,21.68,v1.0.0
THX-020545,TEC-008,REQ-001593,Water Supply,0.73,18.17,v1.0.0
THX-020546,TEC-015,REQ-004945,Electrical,0.83,,v1.0.0
THX-020547,TEC-038,REQ-010936,Plumbing,0.975,7.04,v1.0.0
THX-020548,TEC-005,REQ-001704,HVAC,0.728,11.67,v1.0.0
THX-020549,TEC-018,REQ-018675,Water Supply,0.823,6.95,v1.0.0
THX-020550,TEC-021,REQ-015095,Noise,0.943,75.65,v1.0.0
THX-020551,TEC-019,REQ-000029,Security,0.771,8.53,v1.0.0
THX-020552,TEC-073,REQ-015821,Fire Safety,0.696,21.01,v1.0.0
THX-020553,TEC-044,REQ-019423,Water Leakage,0.714,3.74,v1.0.0
THX-020554,TEC-005,REQ-005844,HVAC,0.7,13.45,v1.0.0
THX-020555,TEC-028,REQ-017055,Parking,0.934,71.7,v1.0.0
THX-020556,TEC-022,REQ-019759,Water Leakage,0.93,5.39,v1.0.0
THX-020557,TEC-018,REQ-011757,Parking,0.912,34.25,v1.0.0
THX-020558,TEC-028,REQ-007452,Plumbing,0.919,10.71,v1.0.0
THX-020559,TEC-019,REQ-009892,Plumbing,0.861,21.97,v1.0.0
THX-020560,TEC-016,REQ-011134,Electrical,0.899,38.01,v1.0.0
THX-020561,TEC-013,REQ-009308,Noise,0.706,159.43,v1.0.0
THX-020562,TEC-005,REQ-001368,Parking,0.763,113.82,v1.0.0
THX-020563,TEC-016,REQ-004659,Parking,0.744,40.91,v1.0.0
THX-020564,TEC-025,REQ-003082,Electrical,1.0,96.45,v1.0.0
THX-020565,TEC-062,REQ-012622,HVAC,,12.93,v1.0.0
THX-020566,TEC-015,REQ-014091,Electrical,0.843,15.09,v1.0.0
THX-020567,TEC-036,REQ-005878,Plumbing,0.562,44.88,v1.0.0
THX-020568,TEC-024,REQ-014204,Parking,0.894,11.45,v1.0.0
THX-020569,TEC-023,REQ-020051,Fire Safety,1.0,5.17,v1.0.0
THX-020570,TEC-074,REQ-003918,Security,1.0,39.82,v1.0.0
THX-020571,TEC-017,REQ-017535,Security,0.907,7.08,v1.0.0
THX-020572,TEC-075,REQ-008784,Security,0.662,3.48,v1.0.0
THX-020573,TEC-017,REQ-008161,Parking,0.995,,v1.0.0
THX-020574,TEC-020,REQ-004121,HVAC,0.842,6.54,v1.0.0
THX-020575,TEC-029,REQ-007506,Water Supply,,3.66,v1.0.0
THX-020576,TEC-008,REQ-015804,Noise,0.921,23.43,v1.0.0
THX-020577,TEC-013,REQ-002562,Plumbing,0.607,42.94,v1.0.0
THX-020578,TEC-069,REQ-004470,,1.0,4.06,v1.0.0
THX-020579,TEC-079,REQ-011665,Security,0.967,4.08,v1.0.0
THX-020580,TEC-058,REQ-004933,Electrical,0.913,32.8,v1.0.0
THX-020581,TEC-020,REQ-014453,Plumbing,0.828,56.04,v1.0.0
THX-020582,TEC-022,REQ-010606,Parking,0.858,35.75,v1.0.0
THX-020583,TEC-021,REQ-021381,HVAC,0.785,16.57,v1.0.0
THX-020584,TEC-028,REQ-019133,Plumbing,0.879,42.36,v1.0.0
THX-020585,TEC-028,REQ-013892,Fire Safety,0.998,10.86,v1.0.0
THX-020586,TEC-054,REQ-017184,Electrical,0.866,11.77,v1.0.0
THX-020587,TEC-013,REQ-012515,HVAC,0.597,58.03,v1.0.0
THX-020588,TEC-025,REQ-011098,Noise,1.0,31.26,v1.0.0
THX-020589,TEC-005,REQ-001707,Plumbing,0.734,39.36,v1.0.0
THX-020590,TEC-033,REQ-007390,Water Leakage,0.657,5.13,v1.0.0
THX-020591,TEC-018,REQ-011473,Electrical,0.849,47.33,v1.0.0
THX-020592,TEC-056,REQ-003532,Fire Safety,0.696,2.15,v1.0.0
THX-020593,TEC-013,REQ-008478,Lift,0.548,4.78,v1.0.0
THX-020594,TEC-017,REQ-009239,Plumbing,1.0,3.41,v1.0.0
THX-020595,TEC-014,REQ-013943,Water Leakage,0.866,1.6,v1.0.0
THX-020596,TEC-010,REQ-002127,Water Leakage,0.989,11.42,v1.0.0
THX-020597,TEC-001,REQ-008435,Lift,0.567,8.55,v1.0.0
THX-020598,TEC-012,REQ-004122,HVAC,0.864,5.63,v1.0.0
THX-020599,TEC-008,REQ-011348,Security,0.799,5.8,v1.0.0
THX-020600,TEC-020,REQ-005291,Noise,0.721,89.6,v1.0.0
THX-020601,TEC-038,REQ-013179,Plumbing,1.0,25.4,v1.0.0
THX-020602,TEC-011,REQ-016929,Electrical,0.703,89.35,v1.0.0
THX-020603,TEC-012,REQ-020692,Parking,,33.04,v1.0.0
THX-020604,TEC-028,REQ-012492,Electrical,1.0,11.97,v1.0.0
THX-020605,TEC-030,REQ-006746,Plumbing,0.907,,v1.0.0
THX-020606,TEC-028,REQ-013989,Parking,0.91,29.04,v1.0.0
THX-020607,TEC-022,REQ-000309,Electrical,0.744,68.46,v1.0.0
THX-020608,TEC-075,REQ-016975,Fire Safety,0.875,6.03,v1.0.0
THX-020609,TEC-009,REQ-016524,HVAC,0.96,74.73,v1.0.0
THX-020610,TEC-006,REQ-017242,Security,0.476,26.25,v1.0.0
THX-020611,TEC-021,REQ-004624,Water Supply,0.805,19.2,v1.0.0
THX-020612,TEC-018,REQ-020492,Lift,0.876,4.25,v1.0.0
THX-020613,TEC-018,REQ-001911,HVAC,0.829,2.62,v1.0.0
THX-020614,TEC-024,REQ-007851,Electrical,0.927,4.88,v1.0.0
THX-020615,TEC-044,REQ-003709,Water Leakage,0.621,18.38,v1.0.0
THX-020616,TEC-012,REQ-004108,HVAC,1.0,20.77,v1.0.0
THX-020617,TEC-011,REQ-019956,Electrical,0.633,1.56,v1.0.0
THX-020618,TEC-018,REQ-009958,Noise,0.885,98.83,v1.0.0
THX-020619,TEC-013,REQ-015583,Noise,0.541,85.54,v1.0.0
THX-020620,TEC-021,REQ-015648,Water Leakage,0.837,5.5,v1.0.0
THX-020621,TEC-016,REQ-021521,Electrical,0.591,103.84,v1.0.0
THX-020622,TEC-012,REQ-000492,Noise,0.958,94.59,v1.0.0
THX-020623,TEC-042,REQ-003408,Plumbing,0.584,15.22,v1.0.0
THX-020624,TEC-025,REQ-005159,Security,1.0,11.05,v1.0.0
THX-020625,TEC-069,REQ-016487,Lift,1.0,4.93,v1.0.0
THX-020626,TEC-010,REQ-005240,Noise,1.0,72.86,v1.0.0
THX-020627,TEC-014,REQ-001734,Parking,0.868,40.02,v1.0.0
THX-020628,TEC-027,REQ-010068,Fire Safety,0.8,12.13,v1.0.0
THX-020629,TEC-015,REQ-001126,Noise,0.85,58.16,v1.0.0
THX-020630,TEC-020,REQ-000672,Lift,0.805,5.29,v1.0.0
THX-020631,TEC-025,REQ-009975,Electrical,0.972,7.99,v1.0.0
THX-020632,TEC-015,REQ-018714,Water Leakage,0.991,1.0,v1.0.0
THX-020633,TEC-024,REQ-005730,HVAC,0.861,69.04,v1.0.0
THX-020634,TEC-018,REQ-021132,Security,0.851,1.51,v1.0.0
THX-020635,TEC-026,REQ-021217,Security,0.944,9.74,v1.0.0
THX-020636,TEC-014,REQ-018601,HVAC,0.932,64.16,v1.0.0
THX-020637,TEC-021,REQ-008712,Noise,0.928,87.71,v1.0.0
THX-020638,TEC-036,REQ-011847,Water Supply,0.546,94.16,v1.0.0
THX-020639,TEC-021,REQ-014736,Noise,0.866,26.79,v1.0.0
THX-020640,TEC-018,REQ-016036,HVAC,0.892,57.48,v1.0.0
THX-020641,TEC-012,REQ-006977,Noise,1.0,64.09,v1.0.0
THX-020642,TEC-054,REQ-013346,Fire Safety,1.0,14.86,v1.0.0
THX-020643,TEC-019,REQ-021108,Parking,0.988,86.23,v1.0.0
THX-020644,TEC-019,REQ-017546,HVAC,1.0,4.45,v1.0.0
THX-020645,TEC-024,REQ-013461,Lift,0.837,1.33,v1.0.0
THX-020646,TEC-027,REQ-013001,Security,0.919,4.58,v1.0.0
THX-020647,TEC-026,REQ-018723,Water Leakage,0.799,11.99,v1.0.0
THX-020648,TEC-027,REQ-017324,Electrical,0.982,13.29,v1.0.0
THX-020649,TEC-019,REQ-011478,Parking,1.0,20.24,v1.0.0
THX-020650,TEC-076,REQ-020482,Fire Safety,0.706,0.76,v1.0.0
THX-020651,TEC-016,REQ-018308,Water Supply,0.745,6.05,v1.0.0
THX-020652,TEC-018,REQ-011059,Water Leakage,0.918,15.17,v1.0.0
THX-020653,TEC-020,REQ-005884,HVAC,0.874,11.58,v1.0.0
THX-020654,TEC-013,REQ-003244,Parking,0.534,30.2,v1.0.0
THX-020655,TEC-006,REQ-018324,Lift,0.672,29.39,v1.0.0
THX-020656,TEC-026,REQ-004829,Water Leakage,0.971,,v1.0.0
THX-020657,TEC-050,REQ-020909,Fire Safety,1.0,4.68,v1.0.0
THX-020658,TEC-032,REQ-018553,Water Supply,0.58,85.32,v1.0.0
THX-020659,TEC-044,REQ-001005,Plumbing,,148.75,v1.0.0
THX-020660,TEC-051,REQ-019169,Electrical,1.0,13.07,v1.0.0
THX-020661,TEC-003,REQ-013540,Electrical,,47.01,v1.0.0
THX-020662,TEC-022,REQ-013569,Lift,0.913,3.96,v1.0.0
THX-020663,TEC-050,REQ-008452,Fire Safety,1.0,2.6,v1.0.0
THX-020664,TEC-059,REQ-006831,Electrical,0.819,27.99,v1.0.0
THX-020665,TEC-007,REQ-019695,Lift,0.8,4.19,v1.0.0
THX-020666,TEC-023,REQ-012662,,1.0,,v1.0.0
THX-020667,TEC-026,REQ-006217,Lift,1.0,2.99,v1.0.0
THX-020668,TEC-012,REQ-006468,Water Leakage,1.0,13.7,v1.0.0
THX-020669,TEC-026,REQ-004396,Water Supply,,2.89,v1.0.0
THX-020670,TEC-057,REQ-001069,Electrical,0.722,9.07,v1.0.0
THX-020671,TEC-001,REQ-011853,HVAC,0.539,89.66,v1.0.0
THX-020672,TEC-069,REQ-004470,Lift,0.983,4.06,v1.0.0
THX-020673,TEC-032,REQ-005210,Water Leakage,0.594,27.91,v1.0.0
THX-020674,TEC-024,REQ-001291,,1.0,26.66,v1.0.0
THX-020675,TEC-019,REQ-005702,Lift,0.904,2.68,v1.0.0
THX-020676,TEC-028,REQ-017676,Electrical,1.0,24.6,v1.0.0
THX-020677,TEC-014,REQ-005424,Parking,0.839,3.76,v1.0.0
THX-020678,TEC-013,REQ-004262,Security,0.569,10.7,v1.0.0
THX-020679,TEC-026,REQ-019824,Security,1.0,26.39,v1.0.0
THX-020680,TEC-021,REQ-019119,Parking,0.944,,v1.0.0
THX-020681,TEC-021,REQ-017552,Lift,0.922,2.98,v1.0.0
THX-020682,TEC-072,REQ-006510,Lift,0.788,1.42,v1.0.0
THX-020683,TEC-055,REQ-002786,Electrical,0.91,3.88,v1.0.0
THX-020684,TEC-017,REQ-009737,Parking,0.967,64.2,v1.0.0
THX-020685,TEC-025,REQ-008696,Parking,0.886,37.53,v1.0.0
THX-020686,TEC-028,REQ-012670,Water Supply,0.962,36.81,v1.0.0
THX-020687,TEC-025,REQ-008028,Parking,0.884,22.87,v1.0.0
THX-020688,TEC-046,REQ-003722,Water Supply,1.0,16.79,v1.0.0
THX-020689,TEC-075,REQ-018596,Security,0.724,36.34,v1.0.0
THX-020690,TEC-055,REQ-008476,Fire Safety,0.852,3.74,v1.0.0
THX-020691,TEC-017,REQ-006056,Water Supply,0.98,72.14,v1.0.0
THX-020692,TEC-001,REQ-012098,Fire Safety,0.673,8.54,v1.0.0
THX-020693,TEC-005,REQ-005244,Parking,0.697,54.14,v1.0.0
THX-020694,TEC-033,REQ-017671,Water Leakage,0.821,,v1.0.0
THX-020695,TEC-004,REQ-010637,Noise,0.915,98.19,v1.0.0
THX-020696,TEC-004,REQ-008508,Security,0.794,20.94,v1.0.0
THX-020697,TEC-039,REQ-002306,Water Leakage,1.0,3.88,v1.0.0
THX-020698,TEC-019,REQ-001490,Water Supply,0.952,5.41,v1.0.0
THX-020699,TEC-008,REQ-021582,HVAC,0.834,27.4,v1.0.0
THX-020700,TEC-026,REQ-006755,Plumbing,0.954,14.65,v1.0.0
THX-020701,TEC-019,REQ-009457,Water Leakage,0.957,9.83,v1.0.0
THX-020702,TEC-003,REQ-016172,Parking,0.994,41.56,v1.0.0
THX-020703,TEC-022,REQ-007330,,0.763,2.08,v1.0.0
THX-020704,TEC-018,REQ-014722,Lift,0.864,9.89,v1.0.0
THX-020705,TEC-022,REQ-007400,Lift,0.942,1.28,v1.0.0
THX-020706,TEC-010,REQ-009577,Water Leakage,1.0,8.72,v1.0.0
THX-020707,TEC-040,REQ-015688,Plumbing,0.986,3.39,v1.0.0
THX-020708,TEC-002,REQ-017068,Water Supply,0.72,4.87,v1.0.0
THX-020709,TEC-006,REQ-004977,Security,0.573,11.49,v1.0.0
THX-020710,TEC-001,REQ-015573,Plumbing,0.501,30.35,v1.0.0
THX-020711,TEC-042,REQ-005318,Water Leakage,0.598,1.29,v1.0.0
THX-020712,TEC-026,REQ-016076,Fire Safety,1.0,5.34,v1.0.0
THX-020713,TEC-009,REQ-005783,Noise,0.832,14.76,v1.0.0
THX-020714,TEC-024,REQ-018391,Electrical,0.883,8.24,v1.0.0
THX-020715,TEC-014,REQ-015039,Water Supply,0.79,15.79,v1.0.0
