history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
thx-025668,tec-011,req-001762,hvac,0.684,7.1,v1.0.0
thx-025669,tec-012,req-002152,security,0.904,4.07,v1.0.0
thx-025670,tec-025,req-015760,lift,0.876,12.34,v1.0.0
thx-025671,tec-016,req-013242,noise,0.648,11.45,v1.0.0
thx-025672,tec-023,req-015189,water leakage,1.0,11.36,v1.0.0
thx-025673,tec-072,req-019704,lift,0.844,14.82,v1.0.0
thx-025674,tec-077,req-021166,fire safety,0.924,4.28,v1.0.0
thx-025675,tec-002,req-012187,fire safety,0.779,3.17,v1.0.0
thx-025676,tec-040,req-016903,water supply,0.976,2.98,v1.0.0
thx-025677,tec-060,req-017462,electrical,0.957,7.36,v1.0.0
thx-025678,tec-034,req-001874,fire safety,0.877,1.53,v1.0.0
thx-025679,tec-004,req-002967,electrical,0.843,54.13,v1.0.0
thx-025680,tec-030,req-001388,water leakage,0.877,8.89,v1.0.0
thx-025681,tec-023,req-009065,lift,1.0,8.96,v1.0.0
thx-025682,tec-017,req-012150,water leakage,0.877,14.55,v1.0.0
thx-025683,tec-060,req-015576,electrical,1.0,78.31,v1.0.0
thx-025684,tec-025,req-007657,hvac,0.856,90.51,v1.0.0
thx-025685,tec-008,req-009887,parking,0.755,95.76,v1.0.0
thx-025686,tec-080,req-005944,security,1.0,1.34,v1.0.0
thx-025687,tec-017,req-014295,parking,0.959,18.92,v1.0.0
thx-025688,tec-004,req-017830,water leakage,0.914,4.07,v1.0.0
thx-025689,tec-004,req-004696,water leakage,0.877,16.85,v1.0.0
thx-025690,tec-047,req-008771,fire safety,0.482,4.62,v1.0.0
thx-025691,tec-027,req-009342,water leakage,0.85,1.91,v1.0.0
thx-025692,tec-028,req-010082,security,0.979,4.32,v1.0.0
thx-025693,tec-019,req-018951,security,1.0,41.49,v1.0.0
thx-025694,tec-079,req-020113,fire safety,1.0,1.8,v1.0.0
thx-025695,tec-020,req-005515,hvac,0.927,67.62,v1.0.0
thx-025696,tec-007,req-018165,water supply,0.959,1.64,v1.0.0
thx-025697,tec-029,req-008651,water leakage,0.743,15.49,v1.0.0
thx-025698,tec-011,req-020651,parking,0.643,83.67,v1.0.0
thx-025699,tec-024,req-008694,noise,0.993,41.1,v1.0.0
thx-025700,tec-023,req-017739,noise,1.0,77.26,v1.0.0
thx-025701,tec-078,req-006278,fire safety,0.488,5.22,v1.0.0
thx-025702,tec-021,req-009757,parking,0.974,32.36,v1.0.0
thx-025703,tec-060,req-011944,fire safety,0.836,3.66,v1.0.0
thx-025704,tec-003,req-002298,hvac,1.0,8.03,v1.0.0
thx-025705,tec-024,req-020272,electrical,0.922,21.17,v1.0.0
thx-025706,tec-022,req-015787,noise,0.874,86.89,v1.0.0
thx-025707,tec-017,req-002056,fire safety,1.0,5.83,v1.0.0
thx-025708,tec-007,req-018396,fire safety,0.822,1.19,v1.0.0
thx-025709,tec-012,req-009455,electrical,1.0,15.76,v1.0.0
thx-025710,tec-022,req-013312,fire safety,0.877,13.14,v1.0.0
thx-025711,tec-028,req-020666,noise,1.0,51.61,v1.0.0
thx-025712,tec-028,req-005772,hvac,1.0,34.28,v1.0.0
thx-025713,tec-006,req-010933,fire safety,0.62,14.04,v1.0.0
thx-025714,tec-007,req-013498,water leakage,0.825,4.38,v1.0.0
thx-025715,tec-001,req-008266,fire safety,0.499,28.22,v1.0.0
thx-025716,tec-008,req-014867,parking,0.926,48.59,v1.0.0
thx-025717,tec-018,req-002485,security,0.996,3.63,v1.0.0
thx-025718,tec-066,req-018552,hvac,1.0,5.82,v1.0.0
thx-025719,tec-001,req-018864,fire safety,0.595,26.73,v1.0.0
thx-025720,tec-032,req-020999,water supply,0.655,142.42,v1.0.0
thx-025721,tec-002,req-010267,electrical,0.854,13.66,v1.0.0
thx-025722,tec-002,req-013553,electrical,0.701,19.09,v1.0.0
thx-025723,tec-033,req-004934,water supply,0.732,43.46,v1.0.0
thx-025724,tec-025,req-006000,hvac,0.862,86.3,v1.0.0
thx-025725,tec-015,req-004347,lift,1.0,4.43,v1.0.0
thx-025726,tec-003,req-002816,water leakage,1.0,12.43,v1.0.0
thx-025727,tec-009,req-019954,water leakage,0.896,15.06,v1.0.0
thx-025728,tec-018,req-021600,noise,0.881,17.98,v1.0.0
thx-025729,tec-003,req-005503,fire safety,0.775,3.5,v1.0.0
thx-025730,tec-013,req-014381,hvac,0.578,13.66,v1.0.0
thx-025731,tec-036,req-007840,water supply,0.598,29.14,v1.0.0
thx-025732,tec-060,req-016411,electrical,0.973,29.45,v1.0.0
thx-025733,tec-002,req-014152,security,0.753,33.06,v1.0.0
thx-025734,tec-001,req-018382,security,0.609,13.12,v1.0.0
thx-025735,tec-064,req-006207,hvac,0.867,24.68,v1.0.0
thx-025736,tec-056,req-007518,electrical,0.877,23.75,v1.0.0
thx-025737,tec-023,req-017006,parking,1.0,88.63,v1.0.0
thx-025738,tec-007,req-015416,parking,0.834,25.81,v1.0.0
thx-025739,tec-025,req-010510,plumbing,1.0,89.9,v1.0.0
thx-025740,tec-018,req-013342,water leakage,0.877,3.49,v1.0.0
thx-025741,tec-015,req-016883,security,0.83,6.59,v1.0.0
thx-025742,tec-022,req-018075,electrical,1.0,3.35,v1.0.0
thx-025743,tec-045,req-018592,water supply,0.922,49.77,v1.0.0
thx-025744,tec-046,req-003595,water supply,1.0,3.4,v1.0.0
thx-025745,tec-021,req-009671,hvac,0.816,77.25,v1.0.0
thx-025746,tec-049,req-013702,electrical,0.776,16.42,v1.0.0
thx-025747,tec-008,req-013858,water leakage,0.786,14.25,v1.0.0
thx-025748,tec-004,req-012819,lift,0.91,9.55,v1.0.0
thx-025749,tec-028,req-002578,noise,0.953,35.66,v1.0.0
thx-025750,tec-079,req-009747,security,0.858,9.36,v1.0.0
thx-025751,tec-019,req-002569,water leakage,1.0,14.99,v1.0.0
thx-025752,tec-011,req-003965,plumbing,0.679,19.78,v1.0.0
thx-025753,tec-006,req-005799,noise,0.482,142.42,v1.0.0
thx-025754,tec-008,req-011365,lift,0.742,15.12,v1.0.0
thx-025755,tec-027,req-017657,security,1.0,13.66,v1.0.0
thx-025756,tec-039,req-019095,water supply,0.904,37.77,v1.0.0
thx-025757,tec-014,req-011552,water leakage,0.889,3.91,v1.0.0
thx-025758,tec-012,req-000158,hvac,0.971,51.36,v1.0.0
thx-025759,tec-027,req-011793,security,1.0,2.51,v1.0.0
thx-025760,tec-010,req-005498,fire safety,0.877,3.62,v1.0.0
thx-025761,tec-009,req-001233,water supply,0.818,11.24,v1.0.0
thx-025762,tec-047,req-006912,electrical,0.645,13.66,v1.0.0
thx-025763,tec-013,req-018296,plumbing,0.616,31.62,v1.0.0
thx-025764,tec-013,req-005849,water leakage,0.569,9.41,v1.0.0
thx-025765,tec-017,req-004418,lift,1.0,1.63,v1.0.0
thx-025766,tec-006,req-001088,security,0.585,17.46,v1.0.0
thx-025767,tec-012,req-018215,electrical,0.965,3.29,v1.0.0
thx-025768,tec-003,req-016142,electrical,1.0,43.3,v1.0.0
thx-025769,tec-070,req-012952,lift,0.602,6.7,v1.0.0
thx-025770,tec-013,req-006905,water leakage,0.674,23.66,v1.0.0
thx-025771,tec-079,req-015960,fire safety,0.936,1.38,v1.0.0
thx-025772,tec-009,req-003964,electrical,0.887,51.27,v1.0.0
thx-025773,tec-048,req-003825,electrical,0.694,20.65,v1.0.0
thx-025774,tec-004,req-014099,hvac,0.807,12.61,v1.0.0
thx-025775,tec-005,req-002007,lift,0.816,16.1,v1.0.0
thx-025776,tec-008,req-019905,plumbing,0.686,5.88,v1.0.0
thx-025777,tec-019,req-013941,water supply,0.81,13.66,v1.0.0
thx-025778,tec-006,req-012151,parking,0.756,87.92,v1.0.0
thx-025779,tec-020,req-020724,lift,0.803,13.71,v1.0.0
thx-025780,tec-076,req-017024,security,0.93,13.66,v1.0.0
thx-025781,tec-015,req-020973,hvac,0.912,31.88,v1.0.0
thx-025782,tec-010,req-011240,fire safety,0.948,52.63,v1.0.0
thx-025783,tec-018,req-005164,water leakage,0.813,13.66,v1.0.0
thx-025784,tec-002,req-006391,lift,0.801,14.75,v1.0.0
thx-025785,tec-005,req-002123,lift,0.709,13.66,v1.0.0
thx-025786,tec-025,req-002494,fire safety,0.923,2.45,v1.0.0
thx-025787,tec-023,req-010154,lift,0.97,1.1,v1.0.0
thx-025788,tec-027,req-019534,fire safety,1.0,1.42,v1.0.0
thx-025789,tec-013,req-007790,security,0.699,20.92,v1.0.0
thx-025790,tec-003,req-013069,water leakage,0.951,14.1,v1.0.0
thx-025791,tec-024,req-019088,lift,0.985,12.31,v1.0.0
thx-025792,tec-054,req-017184,fire safety,0.85,13.66,v1.0.0
thx-025793,tec-037,req-011143,plumbing,0.583,1.42,v1.0.0
thx-025794,tec-006,req-002277,noise,0.606,51.39,v1.0.0
thx-025795,tec-022,req-002266,water leakage,0.941,7.98,v1.0.0
thx-025796,tec-026,req-002261,parking,0.899,50.75,v1.0.0
thx-025797,tec-059,req-019794,electrical,0.87,14.56,v1.0.0
thx-025798,tec-007,req-020528,parking,1.0,53.27,v1.0.0
thx-025799,tec-026,req-004246,fire safety,0.985,13.66,v1.0.0
thx-025800,tec-077,req-019298,security,0.877,2.34,v1.0.0
thx-025801,tec-048,req-004545,electrical,0.583,69.73,v1.0.0
thx-025802,tec-050,req-021167,fire safety,1.0,3.84,v1.0.0
thx-025803,tec-009,req-020939,water supply,0.681,114.69,v1.0.0
thx-025804,tec-019,req-010223,noise,1.0,59.56,v1.0.0
thx-025805,tec-051,req-007801,fire safety,1.0,3.72,v1.0.0
thx-025806,tec-002,req-011032,lift,0.698,7.48,v1.0.0
thx-025807,tec-001,req-014937,plumbing,0.593,88.19,v1.0.0
thx-025808,tec-022,req-006419,plumbing,0.845,9.27,v1.0.0
thx-025809,tec-017,req-004709,parking,1.0,41.07,v1.0.0
thx-025810,tec-010,req-004086,security,1.0,3.58,v1.0.0
thx-025811,tec-002,req-010792,parking,0.768,12.27,v1.0.0
thx-025812,tec-021,req-015164,fire safety,0.788,13.66,v1.0.0
thx-025813,tec-023,req-017761,hvac,0.991,26.86,v1.0.0
thx-025814,tec-045,req-010876,water supply,1.0,13.9,v1.0.0
thx-025815,tec-027,req-019802,noise,0.927,44.1,v1.0.0
thx-025816,tec-014,req-001734,parking,0.659,40.02,v1.0.0
thx-025817,tec-028,req-012492,electrical,0.958,11.97,v1.0.0
thx-025818,tec-005,req-000695,electrical,0.943,17.52,v1.0.0
thx-025819,tec-012,req-003150,parking,1.0,18.59,v1.0.0
thx-025820,tec-050,req-002505,fire safety,0.963,3.27,v1.0.0
thx-025821,tec-014,req-007340,fire safety,0.866,10.13,v1.0.0
thx-025822,tec-073,req-005051,security,0.624,22.95,v1.0.0
thx-025823,tec-007,req-002755,electrical,0.749,11.39,v1.0.0
thx-025824,tec-025,req-019998,parking,0.882,30.18,v1.0.0
thx-025825,tec-005,req-019657,noise,0.782,81.97,v1.0.0
thx-025826,tec-073,req-002719,security,0.698,26.2,v1.0.0
thx-025827,tec-037,req-012917,water leakage,0.575,31.06,v1.0.0
thx-025828,tec-009,req-001575,lift,0.935,3.51,v1.0.0
thx-025829,tec-041,req-011876,water leakage,0.99,13.64,v1.0.0
thx-025830,tec-026,req-004353,water leakage,0.699,1.89,v1.0.0
thx-025831,tec-009,req-010879,parking,0.87,8.68,v1.0.0
thx-025832,tec-012,req-001267,hvac,1.0,4.15,v1.0.0
thx-025833,tec-038,req-001303,water supply,1.0,9.67,v1.0.0
thx-025834,tec-044,req-016712,water supply,0.686,19.58,v1.0.0
thx-025835,tec-031,req-002906,water leakage,0.685,20.31,v1.0.0
thx-025836,tec-057,req-011800,fire safety,0.889,3.62,v1.0.0
thx-025837,tec-011,req-019474,lift,0.877,2.85,v1.0.0
thx-025838,tec-018,req-003688,lift,0.833,6.84,v1.0.0
thx-025839,tec-027,req-015075,plumbing,0.938,1.28,v1.0.0
thx-025840,tec-023,req-007107,plumbing,0.885,6.36,v1.0.0
thx-025841,tec-032,req-000897,plumbing,0.493,33.52,v1.0.0
thx-025842,tec-003,req-003087,fire safety,0.977,78.18,v1.0.0
thx-025843,tec-008,req-002165,water supply,0.611,12.58,v1.0.0
thx-025844,tec-055,req-020218,electrical,0.877,17.39,v1.0.0
thx-025845,tec-007,req-011449,plumbing,0.863,15.88,v1.0.0
thx-025846,tec-018,req-017448,noise,0.86,44.07,v1.0.0
thx-025847,tec-005,req-000985,fire safety,0.725,15.58,v1.0.0
thx-025848,tec-028,req-011903,security,0.78,1.58,v1.0.0
thx-025849,tec-012,req-012861,noise,1.0,51.52,v1.0.0
thx-025850,tec-017,req-013213,security,0.935,24.73,v1.0.0
thx-025851,tec-076,req-003843,security,0.845,35.14,v1.0.0
thx-025852,tec-022,req-015515,noise,0.789,73.01,v1.0.0
thx-025853,tec-013,req-003631,hvac,0.734,9.15,v1.0.0
thx-025854,tec-007,req-001672,hvac,0.924,105.71,v1.0.0
thx-025855,tec-026,req-002541,electrical,0.932,4.55,v1.0.0
thx-025856,tec-025,req-017904,plumbing,0.907,22.32,v1.0.0
thx-025857,tec-028,req-016491,electrical,0.984,3.53,v1.0.0
thx-025858,tec-021,req-009336,noise,0.77,84.6,v1.0.0
thx-025859,tec-002,req-012187,water leakage,0.78,3.17,v1.0.0
thx-025860,tec-052,req-021277,fire safety,0.926,3.99,v1.0.0
thx-025861,tec-039,req-000153,plumbing,1.0,10.29,v1.0.0
thx-025862,tec-072,req-007690,lift,0.889,14.34,v1.0.0
thx-025863,tec-059,req-007257,electrical,0.783,48.54,v1.0.0
thx-025864,tec-069,req-018294,lift,0.866,12.9,v1.0.0
thx-025865,tec-007,req-015305,plumbing,0.87,20.38,v1.0.0
thx-025866,tec-048,req-001990,electrical,0.482,135.64,v1.0.0
thx-025867,tec-011,req-019414,plumbing,0.716,52.16,v1.0.0
thx-025868,tec-025,req-009494,parking,0.929,63.6,v1.0.0
thx-025869,tec-057,req-003741,electrical,0.863,4.68,v1.0.0
thx-025870,tec-015,req-007042,parking,0.906,88.52,v1.0.0
thx-025871,tec-005,req-015320,water leakage,0.845,13.66,v1.0.0
thx-025872,tec-032,req-015097,water leakage,0.554,3.24,v1.0.0
thx-025873,tec-021,req-014965,parking,0.877,100.16,v1.0.0
thx-025874,tec-037,req-013523,plumbing,0.613,35.76,v1.0.0
thx-025875,tec-001,req-019597,noise,0.618,142.42,v1.0.0
thx-025876,tec-011,req-011671,lift,0.713,3.14,v1.0.0
thx-025877,tec-038,req-018954,plumbing,0.997,5.59,v1.0.0
thx-025878,tec-027,req-020310,security,1.0,11.12,v1.0.0
thx-025879,tec-072,req-017652,lift,0.938,7.14,v1.0.0
thx-025880,tec-054,req-015299,electrical,0.877,8.28,v1.0.0
thx-025881,tec-012,req-000584,lift,1.0,2.86,v1.0.0
thx-025882,tec-021,req-009519,plumbing,0.91,29.06,v1.0.0
thx-025883,tec-033,req-005732,plumbing,0.733,56.78,v1.0.0
thx-025884,tec-006,req-011077,fire safety,0.747,8.55,v1.0.0
thx-025885,tec-007,req-020105,noise,1.0,18.81,v1.0.0
thx-025886,tec-019,req-006347,parking,1.0,71.49,v1.0.0
thx-025887,tec-001,req-017339,noise,0.547,26.93,v1.0.0
thx-025888,tec-015,req-013163,parking,0.915,41.09,v1.0.0
thx-025889,tec-021,req-019243,security,0.93,6.13,v1.0.0
thx-025890,tec-024,req-000078,hvac,1.0,44.02,v1.0.0
thx-025891,tec-006,req-015841,parking,0.482,127.46,v1.0.0
thx-025892,tec-052,req-006882,fire safety,1.0,4.91,v1.0.0
thx-025893,tec-015,req-003439,noise,0.877,78.17,v1.0.0
thx-025894,tec-006,req-002232,noise,0.482,58.72,v1.0.0
thx-025895,tec-004,req-013404,fire safety,0.868,2.34,v1.0.0
thx-025896,tec-005,req-007080,water supply,0.823,19.48,v1.0.0
thx-025897,tec-006,req-018324,lift,0.582,29.39,v1.0.0
thx-025898,tec-011,req-006205,parking,0.625,68.59,v1.0.0
thx-025899,tec-008,req-016097,plumbing,0.927,8.91,v1.0.0
thx-025900,tec-010,req-008190,security,0.997,4.95,v1.0.0
thx-025901,tec-044,req-016905,water supply,0.723,28.72,v1.0.0
thx-025902,tec-015,req-004385,plumbing,0.889,29.81,v1.0.0
thx-025903,tec-005,req-010146,fire safety,0.783,2.5,v1.0.0
thx-025904,tec-013,req-011589,hvac,0.661,8.75,v1.0.0
thx-025905,tec-069,req-015555,lift,0.877,2.92,v1.0.0
thx-025906,tec-008,req-006764,water supply,0.909,0.99,v1.0.0
thx-025907,tec-011,req-015348,lift,0.645,1.76,v1.0.0
thx-025908,tec-006,req-010933,fire safety,0.652,14.04,v1.0.0
thx-025909,tec-017,req-017212,hvac,0.941,11.79,v1.0.0
thx-025910,tec-020,req-007357,lift,0.72,3.93,v1.0.0
thx-025911,tec-008,req-012174,lift,0.744,1.49,v1.0.0
thx-025912,tec-024,req-018357,water leakage,0.963,10.28,v1.0.0
thx-025913,tec-018,req-002955,plumbing,1.0,15.47,v1.0.0
thx-025914,tec-035,req-011831,water supply,1.0,13.45,v1.0.0
thx-025915,tec-019,req-005411,water leakage,0.962,4.73,v1.0.0
thx-025916,tec-011,req-010365,water supply,0.734,47.02,v1.0.0
thx-025917,tec-077,req-017522,security,0.965,8.39,v1.0.0
thx-025918,tec-016,req-000180,plumbing,0.791,31.49,v1.0.0
thx-025919,tec-010,req-009520,lift,1.0,10.24,v1.0.0
thx-025920,tec-001,req-002260,lift,0.596,9.43,v1.0.0
thx-025921,tec-056,req-005325,electrical,0.621,38.4,v1.0.0
thx-025922,tec-031,req-015424,water supply,0.653,6.6,v1.0.0
thx-025923,tec-016,req-018943,noise,0.703,107.8,v1.0.0
thx-025924,tec-012,req-009043,electrical,0.98,104.43,v1.0.0
thx-025925,tec-002,req-011521,water leakage,0.718,3.32,v1.0.0
thx-025926,tec-018,req-013037,water supply,0.779,15.59,v1.0.0
thx-025927,tec-018,req-017675,hvac,0.939,62.76,v1.0.0
thx-025928,tec-006,req-010652,noise,0.651,142.42,v1.0.0
thx-025929,tec-028,req-003996,lift,1.0,6.75,v1.0.0
thx-025930,tec-020,req-001720,plumbing,0.86,3.26,v1.0.0
thx-025931,tec-075,req-015264,security,0.737,13.82,v1.0.0
thx-025932,tec-017,req-001224,hvac,1.0,40.18,v1.0.0
thx-025933,tec-074,req-017926,security,0.974,1.39,v1.0.0
thx-025934,tec-016,req-009393,noise,0.774,5.01,v1.0.0
thx-025935,tec-026,req-008523,fire safety,0.95,4.8,v1.0.0
thx-025936,tec-028,req-000981,electrical,0.852,14.91,v1.0.0
thx-025937,tec-043,req-021332,plumbing,0.751,5.34,v1.0.0
thx-025938,tec-001,req-020899,hvac,0.591,90.09,v1.0.0
thx-025939,tec-016,req-016205,plumbing,0.789,19.08,v1.0.0
thx-025940,tec-006,req-002493,parking,0.491,33.84,v1.0.0
thx-025941,tec-008,req-014543,noise,0.811,111.13,v1.0.0
thx-025942,tec-028,req-018425,lift,0.988,9.86,v1.0.0
thx-025943,tec-008,req-010042,noise,0.754,69.71,v1.0.0
thx-025944,tec-031,req-012541,water leakage,0.623,11.62,v1.0.0
thx-025945,tec-002,req-005188,security,0.691,13.66,v1.0.0
thx-025946,tec-026,req-017338,fire safety,0.981,4.95,v1.0.0
thx-025947,tec-028,req-007908,lift,1.0,7.96,v1.0.0
thx-025948,tec-015,req-007703,water leakage,1.0,15.07,v1.0.0
thx-025949,tec-001,req-016643,water leakage,0.5,13.66,v1.0.0
thx-025950,tec-042,req-009708,water supply,0.615,37.31,v1.0.0
thx-025951,tec-039,req-016735,plumbing,0.875,8.03,v1.0.0
thx-025952,tec-015,req-021340,electrical,1.0,35.65,v1.0.0
thx-025953,tec-012,req-007683,lift,1.0,4.65,v1.0.0
thx-025954,tec-030,req-019852,water supply,1.0,27.99,v1.0.0
thx-025955,tec-010,req-020873,hvac,0.907,0.99,v1.0.0
thx-025956,tec-048,req-007345,electrical,0.503,64.69,v1.0.0
thx-025957,tec-027,req-015347,plumbing,0.982,24.63,v1.0.0
thx-025958,tec-079,req-007083,fire safety,0.781,1.04,v1.0.0
thx-025959,tec-027,req-019182,noise,0.984,82.69,v1.0.0
thx-025960,tec-046,req-019331,plumbing,1.0,8.28,v1.0.0
thx-025961,tec-009,req-008571,parking,0.707,39.8,v1.0.0
thx-025962,tec-027,req-001930,electrical,0.981,43.83,v1.0.0
thx-025963,tec-003,req-020358,fire safety,0.893,13.05,v1.0.0
thx-025964,tec-078,req-017318,security,0.68,8.68,v1.0.0
thx-025965,tec-005,req-017762,parking,0.877,77.74,v1.0.0
thx-025966,tec-013,req-020484,lift,0.579,18.55,v1.0.0
thx-025967,tec-001,req-012948,water leakage,0.491,3.62,v1.0.0
thx-025968,tec-043,req-003646,water leakage,0.841,12.11,v1.0.0
thx-025969,tec-012,req-003873,water supply,1.0,9.3,v1.0.0
thx-025970,tec-044,req-011209,water leakage,0.568,11.53,v1.0.0
thx-025971,tec-007,req-004544,electrical,0.855,11.9,v1.0.0
thx-025972,tec-041,req-013428,plumbing,0.99,1.02,v1.0.0
thx-025973,tec-010,req-004138,parking,0.877,8.22,v1.0.0
thx-025974,tec-055,req-004963,fire safety,0.717,3.69,v1.0.0
thx-025975,tec-010,req-006357,fire safety,1.0,5.3,v1.0.0
thx-025976,tec-040,req-014838,plumbing,0.88,11.07,v1.0.0
thx-025977,tec-008,req-005370,lift,0.784,18.3,v1.0.0
thx-025978,tec-028,req-005772,hvac,0.943,13.66,v1.0.0
thx-025979,tec-004,req-007286,fire safety,0.849,7.12,v1.0.0
thx-025980,tec-018,req-006995,electrical,0.812,27.07,v1.0.0
thx-025981,tec-053,req-011386,fire safety,1.0,10.25,v1.0.0
thx-025982,tec-037,req-008702,plumbing,0.698,15.08,v1.0.0
thx-025983,tec-016,req-001537,noise,0.651,124.48,v1.0.0
thx-025984,tec-003,req-020516,parking,1.0,93.33,v1.0.0
thx-025985,tec-032,req-003309,plumbing,0.561,22.16,v1.0.0
thx-025986,tec-007,req-005970,noise,0.894,93.15,v1.0.0
thx-025987,tec-051,req-000688,electrical,1.0,12.23,v1.0.0
thx-025988,tec-017,req-003899,noise,0.996,49.74,v1.0.0
thx-025989,tec-010,req-005859,hvac,1.0,26.6,v1.0.0
thx-025990,tec-013,req-006640,parking,0.667,142.42,v1.0.0
thx-025991,tec-012,req-008899,noise,0.974,70.62,v1.0.0
thx-025992,tec-024,req-011885,parking,0.959,11.06,v1.0.0
thx-025993,tec-006,req-018389,water leakage,0.63,17.63,v1.0.0
thx-025994,tec-005,req-017172,plumbing,0.657,51.15,v1.0.0
thx-025995,tec-046,req-006483,plumbing,0.961,12.18,v1.0.0
thx-025996,tec-027,req-018094,fire safety,0.886,4.24,v1.0.0
thx-025997,tec-034,req-009521,plumbing,0.768,26.95,v1.0.0
thx-025998,tec-015,req-007149,lift,1.0,14.82,v1.0.0
thx-025999,tec-013,req-005138,lift,0.676,7.35,v1.0.0
thx-026000,tec-052,req-003313,fire safety,0.855,0.99,v1.0.0
thx-026001,tec-075,req-007499,fire safety,0.748,5.1,v1.0.0
thx-026002,tec-050,req-007117,electrical,1.0,29.47,v1.0.0
thx-026003,tec-003,req-016341,fire safety,1.0,3.68,v1.0.0
thx-026004,tec-073,req-019120,security,0.518,76.47,v1.0.0
thx-026005,tec-063,req-001276,hvac,0.771,13.66,v1.0.0
thx-026006,tec-003,req-005544,water supply,0.985,48.56,v1.0.0
thx-026007,tec-010,req-005792,noise,1.0,8.12,v1.0.0
thx-026008,tec-003,req-021149,lift,1.0,0.99,v1.0.0
thx-026009,tec-052,req-019872,fire safety,0.899,4.19,v1.0.0
thx-026010,tec-006,req-000869,fire safety,0.75,9.66,v1.0.0
thx-026011,tec-003,req-004037,electrical,0.982,8.02,v1.0.0
thx-026012,tec-019,req-018951,security,1.0,41.49,v1.0.0
thx-026013,tec-021,req-000835,lift,0.817,4.77,v1.0.0
thx-026014,tec-019,req-001604,water supply,1.0,107.19,v1.0.0
thx-026015,tec-015,req-001879,water leakage,1.0,3.65,v1.0.0
thx-026016,tec-022,req-012818,water supply,0.915,9.61,v1.0.0
thx-026017,tec-020,req-008883,water supply,0.738,40.55,v1.0.0
thx-026018,tec-019,req-009706,lift,1.0,0.99,v1.0.0
thx-026019,tec-011,req-008216,parking,0.771,52.07,v1.0.0
thx-026020,tec-024,req-018782,noise,1.0,48.98,v1.0.0
thx-026021,tec-004,req-007204,lift,0.833,11.96,v1.0.0
thx-026022,tec-052,req-009224,fire safety,0.964,14.41,v1.0.0
thx-026023,tec-078,req-007163,security,0.555,11.46,v1.0.0
thx-026024,tec-014,req-019376,security,1.0,3.81,v1.0.0
thx-026025,tec-057,req-006358,fire safety,0.867,3.04,v1.0.0
thx-026026,tec-018,req-006528,security,0.775,4.41,v1.0.0
thx-026027,tec-015,req-010477,water supply,0.98,29.91,v1.0.0
thx-026028,tec-058,req-021192,electrical,0.827,4.24,v1.0.0
thx-026029,tec-002,req-012485,electrical,0.851,13.99,v1.0.0
thx-026030,tec-005,req-006543,hvac,0.642,8.63,v1.0.0
thx-026031,tec-018,req-005283,noise,0.825,43.45,v1.0.0
thx-026032,tec-010,req-007460,parking,1.0,63.74,v1.0.0
thx-026033,tec-025,req-000012,fire safety,1.0,13.66,v1.0.0
thx-026034,tec-061,req-021360,hvac,0.667,13.66,v1.0.0
thx-026035,tec-022,req-001455,water supply,1.0,48.02,v1.0.0
thx-026036,tec-012,req-011458,security,0.877,35.81,v1.0.0
thx-026037,tec-024,req-002966,hvac,0.914,3.54,v1.0.0
thx-026038,tec-042,req-007927,water supply,0.877,13.09,v1.0.0
thx-026039,tec-009,req-019675,hvac,0.701,17.39,v1.0.0
thx-026040,tec-020,req-014833,water supply,0.693,18.63,v1.0.0
thx-026041,tec-010,req-015418,security,1.0,2.69,v1.0.0
thx-026042,tec-011,req-002870,parking,0.727,69.71,v1.0.0
thx-026043,tec-021,req-004624,water supply,0.947,19.2,v1.0.0
thx-026044,tec-012,req-009043,electrical,0.922,104.43,v1.0.0
thx-026045,tec-010,req-004746,hvac,1.0,7.26,v1.0.0
thx-026046,tec-005,req-009445,water supply,0.804,17.79,v1.0.0
thx-026047,tec-027,req-017657,security,0.968,8.07,v1.0.0
thx-026048,tec-024,req-006518,fire safety,0.947,10.07,v1.0.0
thx-026049,tec-007,req-015631,water leakage,0.918,15.36,v1.0.0
thx-026050,tec-026,req-002159,electrical,0.901,37.56,v1.0.0
thx-026051,tec-008,req-006584,plumbing,0.759,21.04,v1.0.0
thx-026052,tec-018,req-006528,security,0.896,4.41,v1.0.0
