availability_id,technician_id,date,shift,availability,dataset_version
avl-038267,tec-053,2025-04-07,full day,available,v1.0.0
avl-038268,tec-053,2025-04-08,full day,available,v1.0.0
avl-038269,tec-053,2025-04-09,full day,available,v1.0.0
avl-038270,tec-053,2025-04-10,full day,available,v1.0.0
avl-038271,tec-053,2025-04-11,full day,leave,v1.0.0
avl-038272,tec-053,2025-04-12,full day,busy,v1.0.0
avl-038273,tec-053,2025-04-13,full day,leave,v1.0.0
avl-038274,tec-053,2025-04-14,full day,available,v1.0.0
avl-038275,tec-053,2025-03-25,full day,available,v1.0.0
avl-038276,tec-053,2025-04-16,full day,available,v1.0.0
avl-038277,tec-053,2025-04-17,full day,available,v1.0.0
avl-038278,tec-053,2025-04-18,full day,available,v1.0.0
avl-038279,tec-053,2025-04-19,full day,available,v1.0.0
avl-038280,tec-053,2025-04-20,full day,busy,v1.0.0
avl-038281,tec-053,2025-04-21,full day,available,v1.0.0
avl-038282,tec-053,2025-04-22,full day,available,v1.0.0
avl-038283,tec-053,2025-04-23,full day,available,v1.0.0
avl-038284,tec-053,2025-04-24,full day,available,v1.0.0
avl-038285,tec-053,2025-04-25,full day,available,v1.0.0
avl-038286,tec-053,2025-04-26,full day,available,v1.0.0
avl-038287,tec-053,2025-04-27,full day,available,v1.0.0
avl-038288,tec-053,2025-04-28,full day,busy,v1.0.0
avl-038289,tec-053,2025-04-29,full day,available,v1.0.0
avl-038290,tec-053,2025-04-30,full day,busy,v1.0.0
avl-038291,tec-053,2025-05-01,full day,busy,v1.0.0
avl-038292,tec-053,2025-05-02,full day,available,v1.0.0
avl-038293,tec-053,2025-05-03,full day,available,v1.0.0
avl-038294,tec-053,2025-05-04,full day,available,v1.0.0
avl-038295,tec-053,2025-05-05,full day,available,v1.0.0
avl-038296,tec-053,2025-05-06,full day,available,v1.0.0
avl-038297,tec-053,2025-05-07,full day,leave,v1.0.0
avl-038298,tec-053,2025-03-25,full day,available,v1.0.0
avl-038299,tec-053,2025-05-09,full day,available,v1.0.0
avl-038300,tec-053,2025-05-10,full day,leave,v1.0.0
avl-038301,tec-053,2025-05-11,full day,available,v1.0.0
avl-038302,tec-053,2025-05-12,full day,available,v1.0.0
avl-038303,tec-053,2025-05-13,full day,leave,v1.0.0
avl-038304,tec-053,2025-05-14,full day,leave,v1.0.0
avl-038305,tec-053,2025-05-15,full day,available,v1.0.0
avl-038306,tec-053,2025-05-16,full day,leave,v1.0.0
avl-038307,tec-053,2025-05-17,full day,leave,v1.0.0
avl-038308,tec-053,2025-05-18,full day,leave,v1.0.0
avl-038309,tec-053,2025-05-19,full day,busy,v1.0.0
avl-038310,tec-053,2025-05-20,full day,available,v1.0.0
avl-038311,tec-053,2025-05-21,full day,busy,v1.0.0
avl-038312,tec-053,2025-05-22,full day,busy,v1.0.0
avl-038313,tec-053,2025-05-23,full day,available,v1.0.0
avl-038314,tec-053,2025-05-24,full day,available,v1.0.0
avl-038315,tec-053,2025-05-25,full day,available,v1.0.0
avl-038316,tec-053,2025-05-26,full day,available,v1.0.0
avl-038317,tec-053,2025-05-27,full day,leave,v1.0.0
avl-038318,tec-053,2025-05-28,full day,available,v1.0.0
avl-038319,tec-053,2025-05-29,full day,leave,v1.0.0
avl-038320,tec-053,2025-05-30,full day,available,v1.0.0
avl-038321,tec-053,2025-05-31,full day,available,v1.0.0
avl-038322,tec-053,2025-06-01,full day,leave,v1.0.0
avl-038323,tec-053,2025-06-02,full day,available,v1.0.0
avl-038324,tec-053,2025-06-03,full day,leave,v1.0.0
avl-038325,tec-053,2025-06-04,full day,available,v1.0.0
avl-038326,tec-053,2025-06-05,full day,leave,v1.0.0
avl-038327,tec-053,2025-06-06,full day,available,v1.0.0
avl-038328,tec-053,2025-06-07,full day,leave,v1.0.0
avl-038329,tec-053,2025-06-08,full day,available,v1.0.0
avl-038330,tec-053,2025-06-09,full day,available,v1.0.0
avl-038331,tec-053,2025-06-10,full day,available,v1.0.0
avl-038332,tec-053,2025-06-11,full day,busy,v1.0.0
avl-038333,tec-053,2025-06-12,full day,available,v1.0.0
avl-038334,tec-053,2025-06-13,full day,available,v1.0.0
avl-038335,tec-053,2025-06-14,full day,busy,v1.0.0
avl-038336,tec-053,2025-06-15,full day,available,v1.0.0
avl-038337,tec-053,2025-06-16,full day,available,v1.0.0
avl-038338,tec-053,2025-06-17,full day,available,v1.0.0
avl-038339,tec-053,2025-06-18,full day,leave,v1.0.0
avl-038340,tec-053,2025-06-19,full day,available,v1.0.0
avl-038341,tec-053,2025-06-20,full day,available,v1.0.0
avl-038342,tec-053,2025-06-21,full day,available,v1.0.0
avl-038343,tec-053,2025-06-22,full day,busy,v1.0.0
avl-038344,tec-053,2025-06-23,full day,available,v1.0.0
avl-038345,tec-053,2025-06-24,full day,leave,v1.0.0
avl-038346,tec-053,2025-06-25,full day,available,v1.0.0
avl-038347,tec-053,2025-06-26,full day,available,v1.0.0
avl-038348,tec-053,2025-06-27,full day,available,v1.0.0
avl-038349,tec-053,2025-06-28,full day,busy,v1.0.0
avl-038350,tec-053,2025-06-29,full day,available,v1.0.0
avl-038351,tec-053,2025-06-30,full day,leave,v1.0.0
avl-038352,tec-053,2025-07-01,full day,available,v1.0.0
avl-038353,tec-053,2025-07-02,full day,available,v1.0.0
avl-038354,tec-053,2025-07-03,full day,busy,v1.0.0
avl-038355,tec-053,2025-07-04,full day,available,v1.0.0
avl-038356,tec-053,2025-07-05,full day,available,v1.0.0
avl-038357,tec-053,2025-07-06,full day,leave,v1.0.0
avl-038358,tec-053,2025-07-07,full day,available,v1.0.0
avl-038359,tec-053,2025-07-08,full day,available,v1.0.0
avl-038360,tec-053,2025-07-09,full day,available,v1.0.0
avl-038361,tec-053,2025-07-10,full day,available,v1.0.0
avl-038362,tec-053,2025-07-11,full day,leave,v1.0.0
avl-038363,tec-053,2025-07-12,full day,available,v1.0.0
avl-038364,tec-053,2025-07-13,full day,available,v1.0.0
avl-038365,tec-053,2025-07-14,full day,busy,v1.0.0
avl-038366,tec-053,2025-07-15,full day,available,v1.0.0
avl-038367,tec-053,2025-07-16,full day,available,v1.0.0
avl-038368,tec-053,2025-07-17,full day,available,v1.0.0
avl-038369,tec-053,2025-07-18,full day,available,v1.0.0
avl-038370,tec-053,2025-07-19,full day,available,v1.0.0
avl-038371,tec-053,2025-07-20,full day,available,v1.0.0
avl-038372,tec-053,2025-07-21,full day,available,v1.0.0
avl-038373,tec-053,2025-07-22,full day,leave,v1.0.0
avl-038374,tec-053,2025-07-23,full day,available,v1.0.0
avl-038375,tec-053,2025-07-24,full day,available,v1.0.0
avl-038376,tec-053,2025-07-25,full day,available,v1.0.0
avl-038377,tec-053,2025-07-26,full day,available,v1.0.0
avl-038378,tec-053,2025-07-27,full day,available,v1.0.0
avl-038379,tec-053,2025-07-28,full day,available,v1.0.0
avl-038380,tec-053,2025-07-29,full day,busy,v1.0.0
avl-038381,tec-053,2025-07-30,full day,available,v1.0.0
avl-038382,tec-053,2025-07-31,full day,available,v1.0.0
avl-038383,tec-053,2025-08-01,full day,available,v1.0.0
avl-038384,tec-053,2025-08-02,full day,available,v1.0.0
avl-038385,tec-053,2025-08-03,full day,available,v1.0.0
avl-038386,tec-053,2025-08-04,full day,available,v1.0.0
avl-038387,tec-053,2025-08-05,full day,available,v1.0.0
avl-038388,tec-053,2025-08-06,full day,available,v1.0.0
avl-038389,tec-053,2025-08-07,full day,available,v1.0.0
avl-038390,tec-053,2025-08-08,full day,leave,v1.0.0
avl-038391,tec-053,2025-08-09,full day,busy,v1.0.0
avl-038392,tec-053,2025-08-10,full day,busy,v1.0.0
avl-038393,tec-053,2025-08-11,full day,available,v1.0.0
avl-038394,tec-053,2025-08-12,full day,available,v1.0.0
avl-038395,tec-053,2025-08-13,full day,available,v1.0.0
avl-038396,tec-053,2025-08-14,full day,available,v1.0.0
avl-038397,tec-053,2025-08-15,full day,busy,v1.0.0
avl-038398,tec-053,2025-08-16,full day,available,v1.0.0
avl-038399,tec-053,2025-08-17,full day,available,v1.0.0
avl-038400,tec-053,2025-08-18,full day,available,v1.0.0
avl-038401,tec-053,2025-08-19,full day,leave,v1.0.0
avl-038402,tec-053,2025-08-20,full day,available,v1.0.0
avl-038403,tec-053,2025-08-21,full day,leave,v1.0.0
avl-038404,tec-053,2025-08-22,full day,available,v1.0.0
avl-038405,tec-053,2025-08-23,full day,available,v1.0.0
avl-038406,tec-053,2025-08-24,full day,available,v1.0.0
avl-038407,tec-053,2025-08-25,full day,busy,v1.0.0
avl-038408,tec-053,2025-08-26,full day,leave,v1.0.0
avl-038409,tec-053,2025-08-27,full day,available,v1.0.0
avl-038410,tec-053,2025-08-28,full day,available,v1.0.0
avl-038411,tec-053,2025-08-29,full day,available,v1.0.0
avl-038412,tec-053,2025-08-30,full day,available,v1.0.0
avl-038413,tec-053,2025-08-31,full day,available,v1.0.0
avl-038414,tec-053,2025-09-01,full day,leave,v1.0.0
avl-038415,tec-053,2025-09-02,full day,leave,v1.0.0
avl-038416,tec-053,2025-09-03,full day,busy,v1.0.0
avl-038417,tec-053,2025-09-04,full day,available,v1.0.0
avl-038418,tec-053,2025-09-05,full day,busy,v1.0.0
avl-038419,tec-053,2025-09-06,full day,busy,v1.0.0
avl-038420,tec-053,2025-09-07,full day,available,v1.0.0
avl-038421,tec-053,2025-09-08,full day,busy,v1.0.0
avl-038422,tec-053,2025-09-09,full day,leave,v1.0.0
avl-038423,tec-053,2025-09-10,full day,busy,v1.0.0
avl-038424,tec-053,2025-09-11,full day,available,v1.0.0
avl-038425,tec-053,2025-09-12,full day,available,v1.0.0
avl-038426,tec-053,2025-09-13,full day,leave,v1.0.0
avl-038427,tec-053,2025-09-14,full day,leave,v1.0.0
avl-038428,tec-053,2025-09-15,full day,busy,v1.0.0
avl-038429,tec-053,2025-09-16,full day,available,v1.0.0
avl-038430,tec-053,2025-09-17,full day,leave,v1.0.0
avl-038431,tec-053,2025-09-18,full day,leave,v1.0.0
avl-038432,tec-053,2025-09-19,full day,available,v1.0.0
avl-038433,tec-053,2025-09-20,full day,available,v1.0.0
avl-038434,tec-053,2025-09-21,full day,available,v1.0.0
avl-038435,tec-053,2025-09-22,full day,busy,v1.0.0
avl-038436,tec-053,2025-09-23,full day,busy,v1.0.0
avl-038437,tec-053,2025-09-24,full day,available,v1.0.0
avl-038438,tec-053,2025-03-25,full day,available,v1.0.0
avl-038439,tec-053,2025-09-26,full day,available,v1.0.0
avl-038440,tec-053,2025-09-27,full day,available,v1.0.0
avl-038441,tec-053,2025-09-28,full day,leave,v1.0.0
avl-038442,tec-053,2025-09-29,full day,available,v1.0.0
avl-038443,tec-053,2025-09-30,full day,available,v1.0.0
avl-038444,tec-053,2025-10-01,full day,busy,v1.0.0
avl-038445,tec-053,2025-10-02,full day,busy,v1.0.0
avl-038446,tec-053,2025-10-03,full day,available,v1.0.0
avl-038447,tec-053,2025-10-04,full day,busy,v1.0.0
avl-038448,tec-053,2025-10-05,full day,available,v1.0.0
avl-038449,tec-053,2025-10-06,full day,available,v1.0.0
avl-038450,tec-053,2025-10-07,full day,leave,v1.0.0
avl-038451,tec-053,2025-10-08,full day,available,v1.0.0
avl-038452,tec-053,2025-10-09,full day,available,v1.0.0
avl-038453,tec-053,2025-10-10,full day,available,v1.0.0
avl-038454,tec-053,2025-03-25,full day,available,v1.0.0
avl-038455,tec-053,2025-10-12,full day,available,v1.0.0
avl-038456,tec-053,2025-10-13,full day,available,v1.0.0
avl-038457,tec-053,2025-10-14,full day,available,v1.0.0
avl-038458,tec-053,2025-10-15,full day,leave,v1.0.0
avl-038459,tec-053,2025-10-16,full day,available,v1.0.0
avl-038460,tec-053,2025-10-17,full day,busy,v1.0.0
avl-038461,tec-053,2025-10-18,full day,available,v1.0.0
avl-038462,tec-053,2025-10-19,full day,busy,v1.0.0
avl-038463,tec-053,2025-10-20,full day,leave,v1.0.0
avl-038464,tec-053,2025-10-21,full day,available,v1.0.0
avl-038465,tec-053,2025-10-22,full day,leave,v1.0.0
avl-038466,tec-053,2025-10-23,full day,busy,v1.0.0
avl-038467,tec-053,2025-10-24,full day,available,v1.0.0
avl-038468,tec-053,2025-10-25,full day,busy,v1.0.0
avl-038469,tec-053,2025-10-26,full day,available,v1.0.0
avl-038470,tec-053,2025-10-27,full day,available,v1.0.0
avl-038471,tec-053,2025-10-28,full day,busy,v1.0.0
avl-038472,tec-053,2025-10-29,full day,available,v1.0.0
avl-038473,tec-053,2025-10-30,full day,busy,v1.0.0
avl-038474,tec-053,2025-10-31,full day,busy,v1.0.0
avl-038475,tec-053,2025-11-01,full day,available,v1.0.0
avl-038476,tec-053,2025-11-02,full day,available,v1.0.0
avl-038477,tec-053,2025-11-03,full day,leave,v1.0.0
avl-038478,tec-053,2025-11-04,full day,busy,v1.0.0
avl-038479,tec-053,2025-11-05,full day,busy,v1.0.0
avl-038480,tec-053,2025-11-06,full day,available,v1.0.0
avl-038481,tec-053,2025-11-07,full day,available,v1.0.0
avl-038482,tec-053,2025-11-08,full day,available,v1.0.0
avl-038483,tec-053,2025-11-09,full day,available,v1.0.0
avl-038484,tec-053,2025-11-10,full day,available,v1.0.0
avl-038485,tec-053,2025-11-11,full day,busy,v1.0.0
avl-038486,tec-053,2025-11-12,full day,available,v1.0.0
avl-038487,tec-053,2025-11-13,full day,available,v1.0.0
avl-038488,tec-053,2025-11-14,full day,available,v1.0.0
avl-038489,tec-053,2025-11-15,full day,available,v1.0.0
avl-038490,tec-053,2025-11-16,full day,available,v1.0.0
avl-038491,tec-053,2025-11-17,full day,available,v1.0.0
avl-038492,tec-053,2025-11-18,full day,available,v1.0.0
avl-038493,tec-053,2025-11-19,full day,busy,v1.0.0
avl-038494,tec-053,2025-11-20,full day,available,v1.0.0
avl-038495,tec-053,2025-11-21,full day,available,v1.0.0
avl-038496,tec-053,2025-11-22,full day,available,v1.0.0
avl-038497,tec-053,2025-11-23,full day,leave,v1.0.0
avl-038498,tec-053,2025-11-24,full day,available,v1.0.0
avl-038499,tec-053,2025-11-25,full day,busy,v1.0.0
avl-038500,tec-053,2025-11-26,full day,available,v1.0.0
avl-038501,tec-053,2025-11-27,full day,busy,v1.0.0
avl-038502,tec-053,2025-11-28,full day,available,v1.0.0
avl-038503,tec-053,2025-11-29,full day,leave,v1.0.0
avl-038504,tec-053,2025-11-30,full day,available,v1.0.0
avl-038505,tec-053,2025-12-01,full day,busy,v1.0.0
avl-038506,tec-053,2025-12-02,full day,leave,v1.0.0
avl-038507,tec-053,2025-12-03,full day,available,v1.0.0
avl-038508,tec-053,2025-12-04,full day,busy,v1.0.0
avl-038509,tec-053,2025-12-05,full day,busy,v1.0.0
avl-038510,tec-053,2025-12-06,full day,available,v1.0.0
avl-038511,tec-053,2025-12-07,full day,busy,v1.0.0
avl-038512,tec-053,2025-12-08,full day,available,v1.0.0
avl-038513,tec-053,2025-12-09,full day,leave,v1.0.0
avl-038514,tec-053,2025-12-10,full day,available,v1.0.0
avl-038515,tec-053,2025-12-11,full day,available,v1.0.0
avl-038516,tec-053,2025-12-12,full day,available,v1.0.0
avl-038517,tec-053,2025-12-13,full day,available,v1.0.0
avl-038518,tec-053,2025-12-14,full day,available,v1.0.0
avl-038519,tec-053,2025-12-15,full day,busy,v1.0.0
avl-038520,tec-053,2025-12-16,full day,available,v1.0.0
avl-038521,tec-053,2025-12-17,full day,available,v1.0.0
avl-038522,tec-053,2025-12-18,full day,leave,v1.0.0
avl-038523,tec-053,2025-12-19,full day,available,v1.0.0
avl-038524,tec-053,2025-03-25,full day,available,v1.0.0
avl-038525,tec-053,2025-03-25,full day,busy,v1.0.0
avl-038526,tec-053,2025-12-22,full day,leave,v1.0.0
avl-038527,tec-053,2025-12-23,full day,available,v1.0.0
avl-038528,tec-053,2025-12-24,full day,available,v1.0.0
avl-038529,tec-053,2025-12-25,full day,leave,v1.0.0
avl-038530,tec-053,2025-12-26,full day,available,v1.0.0
avl-038531,tec-053,2025-12-27,full day,available,v1.0.0
avl-038532,tec-053,2025-12-28,full day,available,v1.0.0
avl-038533,tec-053,2025-12-29,full day,available,v1.0.0
avl-038534,tec-053,2025-12-30,full day,available,v1.0.0
avl-038535,tec-053,2025-12-31,full day,leave,v1.0.0
avl-038536,tec-053,2026-01-01,full day,available,v1.0.0
avl-038537,tec-053,2026-01-02,full day,available,v1.0.0
avl-038538,tec-053,2026-01-03,full day,available,v1.0.0
avl-038539,tec-053,2026-01-04,full day,available,v1.0.0
avl-038540,tec-053,2026-01-05,full day,busy,v1.0.0
avl-038541,tec-053,2026-01-06,full day,available,v1.0.0
avl-038542,tec-053,2026-01-07,full day,available,v1.0.0
avl-038543,tec-053,2026-01-08,full day,available,v1.0.0
avl-038544,tec-053,2026-01-09,full day,available,v1.0.0
avl-038545,tec-053,2026-01-10,full day,available,v1.0.0
avl-038546,tec-053,2026-01-11,full day,busy,v1.0.0
avl-038547,tec-053,2026-01-12,full day,available,v1.0.0
avl-038548,tec-053,2026-01-13,full day,busy,v1.0.0
avl-038549,tec-053,2026-01-14,full day,busy,v1.0.0
avl-038550,tec-053,2026-01-15,full day,leave,v1.0.0
avl-038551,tec-053,2026-01-16,full day,available,v1.0.0
avl-038552,tec-053,2026-01-17,full day,available,v1.0.0
avl-038553,tec-053,2026-01-18,full day,leave,v1.0.0
avl-038554,tec-053,2026-01-19,full day,available,v1.0.0
avl-038555,tec-053,2026-01-20,full day,leave,v1.0.0
avl-038556,tec-053,2026-01-21,full day,available,v1.0.0
avl-038557,tec-053,2026-01-22,full day,available,v1.0.0
avl-038558,tec-053,2026-01-23,full day,available,v1.0.0
avl-038559,tec-053,2026-01-24,full day,available,v1.0.0
avl-038560,tec-053,2026-01-25,full day,busy,v1.0.0
avl-038561,tec-053,2026-01-26,full day,busy,v1.0.0
avl-038562,tec-053,2026-01-27,full day,leave,v1.0.0
avl-038563,tec-053,2026-01-28,full day,available,v1.0.0
avl-038564,tec-053,2026-01-29,full day,available,v1.0.0
avl-038565,tec-053,2026-01-30,full day,busy,v1.0.0
avl-038566,tec-053,2026-01-31,full day,available,v1.0.0
avl-038567,tec-053,2026-02-01,full day,available,v1.0.0
avl-038568,tec-053,2026-02-02,full day,leave,v1.0.0
avl-038569,tec-053,2026-02-03,full day,busy,v1.0.0
avl-038570,tec-053,2026-02-04,full day,available,v1.0.0
avl-038571,tec-053,2025-03-25,full day,available,v1.0.0
avl-038572,tec-053,2026-02-06,full day,busy,v1.0.0
avl-038573,tec-053,2026-02-07,full day,busy,v1.0.0
avl-038574,tec-053,2026-02-08,full day,available,v1.0.0
avl-038575,tec-053,2026-02-09,full day,available,v1.0.0
avl-038576,tec-053,2026-02-10,full day,leave,v1.0.0
avl-038577,tec-053,2026-02-11,full day,available,v1.0.0
avl-038578,tec-053,2026-02-12,full day,available,v1.0.0
avl-038579,tec-053,2026-02-13,full day,available,v1.0.0
avl-038580,tec-053,2026-02-14,full day,leave,v1.0.0
avl-038581,tec-053,2026-02-15,full day,available,v1.0.0
avl-038582,tec-053,2025-03-25,full day,available,v1.0.0
avl-038583,tec-053,2026-02-17,full day,available,v1.0.0
avl-038584,tec-053,2026-02-18,full day,available,v1.0.0
avl-038585,tec-053,2026-02-19,full day,available,v1.0.0
avl-038586,tec-053,2026-02-20,full day,available,v1.0.0
avl-038587,tec-053,2025-03-25,full day,available,v1.0.0
avl-038588,tec-053,2026-02-22,full day,busy,v1.0.0
avl-038589,tec-053,2026-02-23,full day,available,v1.0.0
avl-038590,tec-053,2026-02-24,full day,available,v1.0.0
avl-038591,tec-053,2026-02-25,full day,available,v1.0.0
avl-038592,tec-053,2026-02-26,full day,available,v1.0.0
avl-038593,tec-053,2026-02-27,full day,available,v1.0.0
avl-038594,tec-053,2026-02-28,full day,available,v1.0.0
avl-038595,tec-053,2026-03-01,full day,available,v1.0.0
avl-038596,tec-053,2026-03-02,full day,available,v1.0.0
avl-038597,tec-053,2026-03-03,full day,leave,v1.0.0
avl-038598,tec-053,2026-03-04,full day,available,v1.0.0
avl-038599,tec-053,2026-03-05,full day,available,v1.0.0
avl-038600,tec-053,2026-03-06,full day,available,v1.0.0
avl-038601,tec-053,2026-03-07,full day,available,v1.0.0
avl-038602,tec-053,2026-03-08,full day,available,v1.0.0
avl-038603,tec-053,2026-03-09,full day,available,v1.0.0
avl-038604,tec-053,2025-03-25,full day,busy,v1.0.0
avl-038605,tec-053,2026-03-11,full day,available,v1.0.0
avl-038606,tec-053,2026-03-12,full day,available,v1.0.0
avl-038607,tec-053,2026-03-13,full day,available,v1.0.0
avl-038608,tec-053,2026-03-14,full day,leave,v1.0.0
avl-038609,tec-053,2026-03-15,full day,available,v1.0.0
avl-038610,tec-053,2026-03-16,full day,available,v1.0.0
avl-038611,tec-053,2026-03-17,full day,leave,v1.0.0
avl-038612,tec-053,2026-03-18,full day,available,v1.0.0
avl-038613,tec-053,2026-03-19,full day,available,v1.0.0
avl-038614,tec-053,2026-03-20,full day,available,v1.0.0
avl-038615,tec-053,2026-03-21,full day,available,v1.0.0
avl-038616,tec-053,2026-03-22,full day,available,v1.0.0
avl-038617,tec-053,2026-03-23,full day,available,v1.0.0
avl-038618,tec-053,2026-03-24,full day,available,v1.0.0
avl-038619,tec-053,2026-03-25,full day,busy,v1.0.0
avl-038620,tec-053,2026-03-26,full day,busy,v1.0.0
avl-038621,tec-053,2026-03-27,full day,leave,v1.0.0
avl-038622,tec-053,2026-03-28,full day,busy,v1.0.0
avl-038623,tec-053,2026-03-29,full day,busy,v1.0.0
avl-038624,tec-053,2026-03-30,full day,available,v1.0.0
avl-038625,tec-053,2026-03-31,full day,available,v1.0.0
avl-038626,tec-053,2026-04-01,full day,leave,v1.0.0
avl-038627,tec-053,2026-04-02,full day,available,v1.0.0
avl-038628,tec-053,2026-04-03,full day,leave,v1.0.0
avl-038629,tec-053,2026-04-04,full day,available,v1.0.0
avl-038630,tec-053,2026-04-05,full day,leave,v1.0.0
avl-038631,tec-053,2026-04-06,full day,available,v1.0.0
avl-038632,tec-053,2026-04-07,full day,busy,v1.0.0
avl-038633,tec-053,2026-04-08,full day,available,v1.0.0
